dni_persona,rango
13798445,Rango 1
54502303,Rango 2
98380472,Rango 3
81863440,Rango 4
87563948,Rango 0
64858146,Rango 1
81865092,Rango 2
84413605,Rango 3
58599965,Rango 4
25909638,Rango 0
77051782,Rango 1
89046150,Rango 2
54400916,Rango 3
23360269,Rango 4
57969050,Rango 0
61713817,Rango 1
41022992,Rango 2
70355154,Rango 3
68387650,Rango 4
96920832,Rango 0
55006353,Rango 1
30723486,Rango 2
29715856,Rango 3
24087356,Rango 4
68691522,Rango 0
84834110,Rango 1
70292195,Rango 2
55706359,Rango 3
43396564,Rango 4
59293432,Rango 0
12962905,Rango 1
12579011,Rango 2
61494097,Rango 3
52004559,Rango 4
70953846,Rango 0
70333904,Rango 1
68295786,Rango 2
71072653,Rango 3
81721048,Rango 4
47995386,Rango 0
42757799,Rango 1
95453763,Rango 2
10089182,Rango 3
21393872,Rango 4
10520876,Rango 0
62961907,Rango 1
72625733,Rango 2
22091463,Rango 3
79686125,Rango 4
32412649,Rango 0
59306527,Rango 1
30282339,Rango 2
46308197,Rango 3
77104220,Rango 4
36968796,Rango 0
46126031,Rango 1
40441739,Rango 2
45542635,Rango 3
32783034,Rango 4
34000289,Rango 0
78222819,Rango 1
11374557,Rango 2
83262633,Rango 3
95038523,Rango 4
61903615,Rango 0
98145266,Rango 1
92385827,Rango 2
27723864,Rango 3
75813116,Rango 4
41709086,Rango 0
27679887,Rango 1
32061290,Rango 2
48830498,Rango 3
17687967,Rango 4
73116281,Rango 0
66336481,Rango 1
29505609,Rango 2
58693675,Rango 3
98604089,Rango 4
31790073,Rango 0
37427840,Rango 1
70959512,Rango 2
27126545,Rango 3
60968462,Rango 4
37677162,Rango 0
98327968,Rango 1
83268323,Rango 2
26565778,Rango 3
20472721,Rango 4
39056834,Rango 0
84151623,Rango 1
39716588,Rango 2
14217938,Rango 3
55031173,Rango 4
45397492,Rango 0
85246275,Rango 1
12177610,Rango 2
96093953,Rango 3
72472731,Rango 4
94104417,Rango 0
13886519,Rango 1
55226894,Rango 2
52488098,Rango 3
51587008,Rango 4
88214391,Rango 0
17783666,Rango 1
88393587,Rango 2
15237309,Rango 3
63770394,Rango 4
49955590,Rango 0
96309026,Rango 1
30371985,Rango 2
99556152,Rango 3
96626481,Rango 4
97805931,Rango 0
58496890,Rango 1
74705743,Rango 2
19542656,Rango 3
51838745,Rango 4
83070429,Rango 0
58064145,Rango 1
32240217,Rango 2
69889776,Rango 3
70880958,Rango 4
36936229,Rango 0
56074268,Rango 1
27637552,Rango 2
72936174,Rango 3
98417372,Rango 4
35828719,Rango 0
71914446,Rango 1
12698986,Rango 2
46127560,Rango 3
84676807,Rango 4
33351604,Rango 0
70027043,Rango 1
50330003,Rango 2
32040015,Rango 3
43157611,Rango 4
69326548,Rango 0
21242444,Rango 1
56915730,Rango 2
94001656,Rango 3
23784279,Rango 4
42590858,Rango 0
71377884,Rango 1
83332488,Rango 2
76402174,Rango 3
18903991,Rango 4
40003089,Rango 0
78762898,Rango 1
45824628,Rango 2
59820090,Rango 3
70356162,Rango 4
48592292,Rango 0
47660784,Rango 1
39886940,Rango 2
63100971,Rango 3
70340205,Rango 4
90301967,Rango 0
89317851,Rango 1
67495309,Rango 2
77929838,Rango 3
27987209,Rango 4
68739373,Rango 0
46767675,Rango 1
96990791,Rango 2
80671382,Rango 3
72826931,Rango 4
51325114,Rango 0
66857615,Rango 1
83845073,Rango 2
50637859,Rango 3
91279902,Rango 4
92515305,Rango 0
70694534,Rango 1
26080963,Rango 2
64893936,Rango 3
73084660,Rango 4
38033563,Rango 0
84077662,Rango 1
35681955,Rango 2
81346959,Rango 3
65455193,Rango 4
86553593,Rango 0
81222735,Rango 1
40594375,Rango 2
52872312,Rango 3
56751304,Rango 4
58340899,Rango 0
39973295,Rango 1
52560659,Rango 2
79664930,Rango 3
81588657,Rango 4
19108805,Rango 0
87078436,Rango 1
93654603,Rango 2
98837667,Rango 3
93119664,Rango 4
93734774,Rango 0
10451466,Rango 1
28911292,Rango 2
56313339,Rango 3
16366067,Rango 4
67730750,Rango 0
87963855,Rango 1
83241425,Rango 2
70459941,Rango 3
18551773,Rango 4
51536004,Rango 0
75369504,Rango 1
90829254,Rango 2
31148053,Rango 3
85723883,Rango 4
68585285,Rango 0
50450734,Rango 1
70100795,Rango 2
90895260,Rango 3
42262286,Rango 4
21563286,Rango 0
65278371,Rango 1
67123148,Rango 2
46596305,Rango 3
15967574,Rango 4
13151149,Rango 0
46852433,Rango 1
72102848,Rango 2
95127567,Rango 3
27998140,Rango 4
56894776,Rango 0
58145892,Rango 1
84047279,Rango 2
64744083,Rango 3
45870910,Rango 4
98196070,Rango 0
67759575,Rango 1
86299172,Rango 2
42487259,Rango 3
72842276,Rango 4
21770216,Rango 0
18677678,Rango 1
86367804,Rango 2
57987443,Rango 3
84592438,Rango 4
25943384,Rango 0
55109727,Rango 1
80426116,Rango 2
21339792,Rango 3
72404249,Rango 4
44526012,Rango 0
61304435,Rango 1
37411070,Rango 2
91137289,Rango 3
56639492,Rango 4
55655734,Rango 0
28896014,Rango 1
35983538,Rango 2
68242085,Rango 3
17188192,Rango 4
27592385,Rango 0
81920182,Rango 1
44249102,Rango 2
92422063,Rango 3
97231637,Rango 4
48126527,Rango 0
49398364,Rango 1
79648817,Rango 2
10388815,Rango 3
55350199,Rango 4
15178929,Rango 0
33446047,Rango 1
80225746,Rango 2
23732315,Rango 3
23458012,Rango 4
38697565,Rango 0
49374768,Rango 1
25455213,Rango 2
91627761,Rango 3
19660377,Rango 4
91897873,Rango 0
48241103,Rango 1
40400647,Rango 2
85357700,Rango 3
29283522,Rango 4
29111419,Rango 0
62534297,Rango 1
63455584,Rango 2
16053712,Rango 3
24124415,Rango 4
58237957,Rango 0
84484629,Rango 1
93446099,Rango 2
91678027,Rango 3
13202556,Rango 4
80032178,Rango 0
84854072,Rango 1
11026394,Rango 2
16757100,Rango 3
17253516,Rango 4
90942701,Rango 0
39357672,Rango 1
88745280,Rango 2
39855580,Rango 3
80079726,Rango 4
34568738,Rango 0
16268961,Rango 1
63148964,Rango 2
64248234,Rango 3
57832718,Rango 4
54590666,Rango 0
80997002,Rango 1
57256668,Rango 2
91598391,Rango 3
88638697,Rango 4
12623798,Rango 0
58019293,Rango 1
88346561,Rango 2
97506640,Rango 3
14851185,Rango 4
12558112,Rango 0
39361992,Rango 1
43899426,Rango 2
13684466,Rango 3
41455468,Rango 4
61423067,Rango 0
17169283,Rango 1
72095904,Rango 2
21606424,Rango 3
17418649,Rango 4
10233511,Rango 0
40171470,Rango 1
57573025,Rango 2
22424293,Rango 3
47109758,Rango 4
46367687,Rango 0
57618982,Rango 1
59325405,Rango 2
39661909,Rango 3
13901347,Rango 4
70684494,Rango 0
31654639,Rango 1
48071873,Rango 2
80711109,Rango 3
12268343,Rango 4
70978724,Rango 0
83660961,Rango 1
57046616,Rango 2
62822715,Rango 3
17180567,Rango 4
75339984,Rango 0
35134768,Rango 1
34285687,Rango 2
82755801,Rango 3
21418340,Rango 4
66385526,Rango 0
43136000,Rango 1
11051475,Rango 2
14195899,Rango 3
73409652,Rango 4
95592260,Rango 0
30060374,Rango 1
19691324,Rango 2
94676685,Rango 3
38031165,Rango 4
88134296,Rango 0
96980071,Rango 1
26209188,Rango 2
59548006,Rango 3
84774063,Rango 4
96064925,Rango 0
24543417,Rango 1
26754709,Rango 2
37773412,Rango 3
91190141,Rango 4
75874230,Rango 0
77335146,Rango 1
87078672,Rango 2
86883523,Rango 3
70711977,Rango 4
52921634,Rango 0
93953931,Rango 1
54031084,Rango 2
49225399,Rango 3
85649640,Rango 4
19936972,Rango 0
33829592,Rango 1
14336996,Rango 2
71522680,Rango 3
19393639,Rango 4
92271282,Rango 0
32492748,Rango 1
54543060,Rango 2
44778931,Rango 3
44644429,Rango 4
17878186,Rango 0
11556549,Rango 1
42787210,Rango 2
90971259,Rango 3
88156589,Rango 4
13701509,Rango 0
71426949,Rango 1
20345885,Rango 2
31096611,Rango 3
27875255,Rango 4
80493566,Rango 0
46549368,Rango 1
52366283,Rango 2
25838790,Rango 3
26430262,Rango 4
19020359,Rango 0
21626623,Rango 1
76066881,Rango 2
16035537,Rango 3
12576972,Rango 4
97015278,Rango 0
81454855,Rango 1
63462801,Rango 2
52217559,Rango 3
28775515,Rango 4
20339992,Rango 0
46226255,Rango 1
99840136,Rango 2
85996088,Rango 3
82682145,Rango 4
74568959,Rango 0
57672151,Rango 1
30708794,Rango 2
69184053,Rango 3
84997095,Rango 4
52133357,Rango 0
25422571,Rango 1
67078715,Rango 2
41755693,Rango 3
57231129,Rango 4
67307594,Rango 0
78534678,Rango 1
29152881,Rango 2
31267372,Rango 3
21468296,Rango 4
65558967,Rango 0
97748510,Rango 1
35709124,Rango 2
17449595,Rango 3
98790299,Rango 4
16361981,Rango 0
38334725,Rango 1
40060876,Rango 2
29086621,Rango 3
85879059,Rango 4
70188452,Rango 0
31278723,Rango 1
67309376,Rango 2
73455142,Rango 3
73482333,Rango 4
66529677,Rango 0
61693623,Rango 1
37244418,Rango 2
58419521,Rango 3
42522396,Rango 4
37655398,Rango 0
22096921,Rango 1
33224576,Rango 2
18172873,Rango 3
86615806,Rango 4
53496565,Rango 0
91235190,Rango 1
51072688,Rango 2
18580863,Rango 3
99836523,Rango 4
58246087,Rango 0
57506240,Rango 1
86741684,Rango 2
81812785,Rango 3
98659750,Rango 4
18235588,Rango 0
30971198,Rango 1
19651173,Rango 2
77550136,Rango 3
83237079,Rango 4
92338153,Rango 0
41651211,Rango 1
41511393,Rango 2
59145525,Rango 3
87530865,Rango 4
75447917,Rango 0
14074014,Rango 1
96781505,Rango 2
72818958,Rango 3
21961149,Rango 4
30591507,Rango 0
18621030,Rango 1
94805912,Rango 2
35513987,Rango 3
18990663,Rango 4
60676765,Rango 0
45122763,Rango 1
93354971,Rango 2
14859932,Rango 3
39343047,Rango 4
17514083,Rango 0
64207223,Rango 1
31171309,Rango 2
22945580,Rango 3
54578393,Rango 4
77595583,Rango 0
43657361,Rango 1
96307500,Rango 2
14105410,Rango 3
36462266,Rango 4
67214891,Rango 0
39470240,Rango 1
71890860,Rango 2
91578300,Rango 3
13268930,Rango 4
28103599,Rango 0
62265117,Rango 1
69189926,Rango 2
59808333,Rango 3
30714138,Rango 4
10568618,Rango 0
20410909,Rango 1
84632041,Rango 2
67197166,Rango 3
68079244,Rango 4
68406496,Rango 0
87447609,Rango 1
11435852,Rango 2
53695118,Rango 3
71804090,Rango 4
59494947,Rango 0
21124358,Rango 1
80422267,Rango 2
31626108,Rango 3
94546968,Rango 4
17487011,Rango 0
97313373,Rango 1
54380733,Rango 2
84285386,Rango 3
50928481,Rango 4
49124901,Rango 0
20505110,Rango 1
34528215,Rango 2
74762053,Rango 3
97037982,Rango 4
40026109,Rango 0
82749680,Rango 1
47477820,Rango 2
56746977,Rango 3
17208708,Rango 4
35838159,Rango 0
96408734,Rango 1
72705360,Rango 2
94649071,Rango 3
82373490,Rango 4
45085527,Rango 0
29648338,Rango 1
66827373,Rango 2
55442805,Rango 3
67863465,Rango 4
34962987,Rango 0
92019145,Rango 1
56478874,Rango 2
94665683,Rango 3
28779681,Rango 4
13703995,Rango 0
37117773,Rango 1
35989288,Rango 2
77583449,Rango 3
99735691,Rango 4
40817745,Rango 0
11252569,Rango 1
98285008,Rango 2
82007505,Rango 3
15357563,Rango 4
91035511,Rango 0
76272591,Rango 1
52838748,Rango 2
36724707,Rango 3
27077228,Rango 4
20874755,Rango 0
28993405,Rango 1
13873190,Rango 2
86070120,Rango 3
48332124,Rango 4
34034259,Rango 0
20738374,Rango 1
76807697,Rango 2
89930151,Rango 3
30321043,Rango 4
58415760,Rango 0
96613583,Rango 1
32270807,Rango 2
44345629,Rango 3
89136322,Rango 4
12097783,Rango 0
44650535,Rango 1
75325881,Rango 2
11097433,Rango 3
71288314,Rango 4
84014261,Rango 0
57400835,Rango 1
34108699,Rango 2
76655056,Rango 3
70116816,Rango 4
51936184,Rango 0
80470693,Rango 1
64724265,Rango 2
38410008,Rango 3
18099492,Rango 4
84909550,Rango 0
49429083,Rango 1
92275652,Rango 2
41547086,Rango 3
55383310,Rango 4
21938263,Rango 0
71275291,Rango 1
26752630,Rango 2
19520884,Rango 3
67860252,Rango 4
55337180,Rango 0
72281041,Rango 1
25953593,Rango 2
82170844,Rango 3
87934471,Rango 4
70861913,Rango 0
49273626,Rango 1
38382448,Rango 2
71029284,Rango 3
33219110,Rango 4
97809945,Rango 0
60084499,Rango 1
84935387,Rango 2
24077030,Rango 3
86434053,Rango 4
83189918,Rango 0
51735684,Rango 1
37379513,Rango 2
71029575,Rango 3
57212714,Rango 4
89666954,Rango 0
77538632,Rango 1
96839654,Rango 2
51806300,Rango 3
47049143,Rango 4
93727342,Rango 0
44974442,Rango 1
12572756,Rango 2
26734613,Rango 3
19044879,Rango 4
58893965,Rango 0
14840530,Rango 1
34975446,Rango 2
19394885,Rango 3
94420772,Rango 4
83055667,Rango 0
59290887,Rango 1
74233404,Rango 2
14159610,Rango 3
85180933,Rango 4
93919848,Rango 0
31201287,Rango 1
61056817,Rango 2
72335036,Rango 3
54023741,Rango 4
62114404,Rango 0
10130608,Rango 1
90563352,Rango 2
48280630,Rango 3
21686443,Rango 4
62892839,Rango 0
18783402,Rango 1
96796329,Rango 2
84179969,Rango 3
81556905,Rango 4
64302240,Rango 0
58510091,Rango 1
37186406,Rango 2
28369659,Rango 3
83807209,Rango 4
24812629,Rango 0
37742399,Rango 1
25457298,Rango 2
41244722,Rango 3
82174728,Rango 4
53919327,Rango 0
99723312,Rango 1
29679239,Rango 2
26336906,Rango 3
23051034,Rango 4
97021184,Rango 0
99253770,Rango 1
96034920,Rango 2
12951547,Rango 3
87418811,Rango 4
25327313,Rango 0
62084525,Rango 1
69931587,Rango 2
84746344,Rango 3
12748159,Rango 4
96331530,Rango 0
78263984,Rango 1
83086694,Rango 2
96791551,Rango 3
83827045,Rango 4
30280994,Rango 0
73843149,Rango 1
54181474,Rango 2
71003699,Rango 3
10745188,Rango 4
95088651,Rango 0
94090417,Rango 1
41076384,Rango 2
52437211,Rango 3
52614601,Rango 4
22123585,Rango 0
71459773,Rango 1
85888965,Rango 2
45736136,Rango 3
85146391,Rango 4
82463412,Rango 0
46696830,Rango 1
40201539,Rango 2
95536272,Rango 3
71983463,Rango 4
89013453,Rango 0
13163498,Rango 1
32033525,Rango 2
48977917,Rango 3
46399075,Rango 4
93036491,Rango 0
29176683,Rango 1
33796744,Rango 2
24282608,Rango 3
99277270,Rango 4
20471494,Rango 0
70058698,Rango 1
78455327,Rango 2
94123767,Rango 3
71163775,Rango 4
73854031,Rango 0
28822758,Rango 1
94930398,Rango 2
51397668,Rango 3
13869207,Rango 4
65300879,Rango 0
87694533,Rango 1
35375724,Rango 2
76537702,Rango 3
61247507,Rango 4
28795207,Rango 0
52551515,Rango 1
84062990,Rango 2
76349919,Rango 3
40657053,Rango 4
27825342,Rango 0
31335449,Rango 1
64345829,Rango 2
74500571,Rango 3
69457048,Rango 4
96060114,Rango 0
17282061,Rango 1
47096169,Rango 2
81138051,Rango 3
44110084,Rango 4
31181303,Rango 0
78539089,Rango 1
87331352,Rango 2
18262906,Rango 3
90605542,Rango 4
71353061,Rango 0
89344266,Rango 1
90420397,Rango 2
83577184,Rango 3
19616623,Rango 4
12226074,Rango 0
67978557,Rango 1
65402217,Rango 2
73697592,Rango 3
33350825,Rango 4
88416504,Rango 0
22636377,Rango 1
60871917,Rango 2
96770502,Rango 3
39068237,Rango 4
33748316,Rango 0
63876024,Rango 1
18108586,Rango 2
21870546,Rango 3
43253077,Rango 4
19285014,Rango 0
35820545,Rango 1
74302221,Rango 2
84242651,Rango 3
81519808,Rango 4
45731438,Rango 0
26622197,Rango 1
77501467,Rango 2
15144134,Rango 3
84697591,Rango 4
55959555,Rango 0
79791657,Rango 1
58163354,Rango 2
42303890,Rango 3
94704210,Rango 4
55631297,Rango 0
68715160,Rango 1
29729026,Rango 2
82239251,Rango 3
42011614,Rango 4
41891851,Rango 0
67592946,Rango 1
10497799,Rango 2
22577732,Rango 3
74780027,Rango 4
15100982,Rango 0
73731357,Rango 1
38942289,Rango 2
58105485,Rango 3
92352037,Rango 4
55097245,Rango 0
49809778,Rango 1
64044828,Rango 2
31874690,Rango 3
15495957,Rango 4
35283887,Rango 0
79514271,Rango 1
48498813,Rango 2
96767539,Rango 3
47004084,Rango 4
74283962,Rango 0
39862980,Rango 1
91294739,Rango 2
44902732,Rango 3
89606171,Rango 4
57140191,Rango 0
32940620,Rango 1
47827126,Rango 2
42595779,Rango 3
13435492,Rango 4
16035761,Rango 0
99614111,Rango 1
25367623,Rango 2
60082358,Rango 3
21957534,Rango 4
58992881,Rango 0
81744450,Rango 1
28747531,Rango 2
75329905,Rango 3
74222190,Rango 4
19014077,Rango 0
95393255,Rango 1
44721391,Rango 2
72819991,Rango 3
17260179,Rango 4
55331253,Rango 0
22278116,Rango 1
69867228,Rango 2
49174669,Rango 3
66895191,Rango 4
91162526,Rango 0
48793207,Rango 1
59642321,Rango 2
58821695,Rango 3
15774017,Rango 4
75873772,Rango 0
97458012,Rango 1
57521741,Rango 2
80794134,Rango 3
67725960,Rango 4
74245145,Rango 0
42028430,Rango 1
37910916,Rango 2
72516945,Rango 3
28086667,Rango 4
91358592,Rango 0
68214316,Rango 1
35344662,Rango 2
56270422,Rango 3
81841634,Rango 4
37445779,Rango 0
15688227,Rango 1
85803291,Rango 2
25094182,Rango 3
37392941,Rango 4
84970128,Rango 0
98221102,Rango 1
61907418,Rango 2
25525364,Rango 3
22109081,Rango 4
19761908,Rango 0
49245168,Rango 1
68314393,Rango 2
25014885,Rango 3
28605183,Rango 4
12471580,Rango 0
96406621,Rango 1
23322353,Rango 2
47913590,Rango 3
78764176,Rango 4
44930199,Rango 0
21566232,Rango 1
60429289,Rango 2
52607007,Rango 3
70359297,Rango 4
52073943,Rango 0
55008384,Rango 1
87747830,Rango 2
25657776,Rango 3
88478639,Rango 4
70577190,Rango 0
77987905,Rango 1
83624877,Rango 2
96023265,Rango 3
57838008,Rango 4
77372286,Rango 0
23154519,Rango 1
21907511,Rango 2
57702358,Rango 3
13747879,Rango 4
46902520,Rango 0
13005944,Rango 1
71088737,Rango 2
50282575,Rango 3
78885044,Rango 4
88676661,Rango 0
48295906,Rango 1
56941314,Rango 2
62607672,Rango 3
62066777,Rango 4
66828280,Rango 0
74644243,Rango 1
88015685,Rango 2
89103856,Rango 3
18215070,Rango 4
45553412,Rango 0
52856105,Rango 1
10393009,Rango 2
28323356,Rango 3
69866644,Rango 4
88373612,Rango 0
43297551,Rango 1
28030704,Rango 2
94436965,Rango 3
36210113,Rango 4
10744184,Rango 0
24961723,Rango 1
51568680,Rango 2
99915809,Rango 3
31978244,Rango 4
66962202,Rango 0
56671135,Rango 1
80186189,Rango 2
20906325,Rango 3
99675802,Rango 4
18168295,Rango 0
37295622,Rango 1
90854349,Rango 2
49359728,Rango 3
16262641,Rango 4
82526039,Rango 0
75790462,Rango 1
32989587,Rango 2
80171103,Rango 3
67221823,Rango 4
98167639,Rango 0
95781825,Rango 1
44453789,Rango 2
73789734,Rango 3
17670286,Rango 4
52964271,Rango 0
21155690,Rango 1
71615230,Rango 2
29911864,Rango 3
85367834,Rango 4
77335702,Rango 0
78806918,Rango 1
64345111,Rango 2
32011423,Rango 3
43270573,Rango 4
14088306,Rango 0
12214450,Rango 1
58355704,Rango 2
73204813,Rango 3
47892983,Rango 4
49793933,Rango 0
71836317,Rango 1
11463697,Rango 2
65338399,Rango 3
58204143,Rango 4
48577198,Rango 0
70817948,Rango 1
58966778,Rango 2
70946578,Rango 3
59693898,Rango 4
25187632,Rango 0
47340065,Rango 1
46228174,Rango 2
95522856,Rango 3
29349524,Rango 4
82771355,Rango 0
92488378,Rango 1
97557346,Rango 2
25387488,Rango 3
37994573,Rango 4
40391699,Rango 0
46800328,Rango 1
20723178,Rango 2
14743023,Rango 3
74027880,Rango 4
36772302,Rango 0
39740954,Rango 1
37926043,Rango 2
36513734,Rango 3
25535608,Rango 4
83193775,Rango 0
15856839,Rango 1
49857025,Rango 2
99050688,Rango 3
72274577,Rango 4
99504434,Rango 0
42937043,Rango 1
44714756,Rango 2
94637250,Rango 3
80712719,Rango 4
10737330,Rango 0
51544644,Rango 1
18095730,Rango 2
62015734,Rango 3
99810037,Rango 4
15491358,Rango 0
30573297,Rango 1
99700668,Rango 2
37174269,Rango 3
59211871,Rango 4
36891917,Rango 0
89646365,Rango 1
66979851,Rango 2
44064540,Rango 3
72724567,Rango 4
76348372,Rango 0
68754392,Rango 1
61530327,Rango 2
91630886,Rango 3
16334103,Rango 4
22139879,Rango 0
52394196,Rango 1
99339564,Rango 2
58398853,Rango 3
90977808,Rango 4
70608885,Rango 0
12989285,Rango 1
60345142,Rango 2
57855365,Rango 3
18054874,Rango 4
61122677,Rango 0
30528616,Rango 1
37763211,Rango 2
58767883,Rango 3
82946615,Rango 4
74930477,Rango 0
65934228,Rango 1
66643053,Rango 2
79336584,Rango 3
48645381,Rango 4
53927800,Rango 0
13053302,Rango 1
69824158,Rango 2
51972060,Rango 3
75633005,Rango 4
94535134,Rango 0
57697626,Rango 1
72648920,Rango 2
60483584,Rango 3
22503312,Rango 4
66903989,Rango 0
25500393,Rango 1
24497858,Rango 2
61106951,Rango 3
37137602,Rango 4
41980660,Rango 0
18383716,Rango 1
47931508,Rango 2
63607234,Rango 3
90823741,Rango 4
43539929,Rango 0
94314523,Rango 1
73813102,Rango 2
91917986,Rango 3
71349901,Rango 4
28804933,Rango 0
34404702,Rango 1
50365966,Rango 2
72713967,Rango 3
39424426,Rango 4
19906412,Rango 0
65348848,Rango 1
96955842,Rango 2
73401360,Rango 3
88609065,Rango 4
61792456,Rango 0
81570903,Rango 1
17887249,Rango 2
60746088,Rango 3
81086728,Rango 4
98978223,Rango 0
70536315,Rango 1
57505216,Rango 2
68328449,Rango 3
97775132,Rango 4
22734509,Rango 0
59573208,Rango 1
84805607,Rango 2
87222360,Rango 3
91984116,Rango 4
75220540,Rango 0
49434931,Rango 1
18440704,Rango 2
66495729,Rango 3
86159723,Rango 4
20367094,Rango 0
15396428,Rango 1
73411675,Rango 2
40772410,Rango 3
84046341,Rango 4
75046762,Rango 0
28618320,Rango 1
17813596,Rango 2
87420689,Rango 3
47822517,Rango 4
13566881,Rango 0
54442442,Rango 1
60752191,Rango 2
90363460,Rango 3
60380799,Rango 4
49289593,Rango 0
22490634,Rango 1
82400246,Rango 2
54436750,Rango 3
71694450,Rango 4
96859013,Rango 0
19992551,Rango 1
46621660,Rango 2
95292765,Rango 3
58895686,Rango 4
23584462,Rango 0
14796142,Rango 1
26469325,Rango 2
50834824,Rango 3
75738477,Rango 4
89571813,Rango 0
66760428,Rango 1
44309226,Rango 2
12037192,Rango 3
85314503,Rango 4
22735344,Rango 0
19975372,Rango 1
45527493,Rango 2
48564530,Rango 3
85118471,Rango 4
27289092,Rango 0
79488610,Rango 1
25838616,Rango 2
30883968,Rango 3
25262030,Rango 4
60041476,Rango 0
82510663,Rango 1
22860887,Rango 2
80836157,Rango 3
53133224,Rango 4
29922314,Rango 0
59080515,Rango 1
55503240,Rango 2
94193611,Rango 3
50960931,Rango 4
26132490,Rango 0
94500268,Rango 1
15321585,Rango 2
72079575,Rango 3
90428969,Rango 4
38393006,Rango 0
26022915,Rango 1
85052447,Rango 2
48904176,Rango 3
57984460,Rango 4
59664653,Rango 0
96576731,Rango 1
25195293,Rango 2
38313014,Rango 3
16154444,Rango 4
92964183,Rango 0
16749573,Rango 1
96830951,Rango 2
30010718,Rango 3
49775756,Rango 4
85802600,Rango 0
27545368,Rango 1
74889470,Rango 2
13391256,Rango 3
23249842,Rango 4
73651830,Rango 0
85934259,Rango 1
77277492,Rango 2
50514877,Rango 3
83641539,Rango 4
81926436,Rango 0
43081903,Rango 1
91197017,Rango 2
33410055,Rango 3
99045364,Rango 4
71457608,Rango 0
46257079,Rango 1
11228054,Rango 2
67821766,Rango 3
40461732,Rango 4
13671682,Rango 0
42909297,Rango 1
55862186,Rango 2
48049083,Rango 3
45594203,Rango 4
75456086,Rango 0
49944362,Rango 1
57849942,Rango 2
55534630,Rango 3
28187514,Rango 4
83843798,Rango 0
37258788,Rango 1
60752147,Rango 2
71578366,Rango 3
12550623,Rango 4
24800076,Rango 0
39813514,Rango 1
79944282,Rango 2
81883153,Rango 3
13296275,Rango 4
36328287,Rango 0
20045177,Rango 1
11345848,Rango 2
51745736,Rango 3
94465705,Rango 4
47632311,Rango 0
60246322,Rango 1
77929763,Rango 2
53780184,Rango 3
54253532,Rango 4
81279040,Rango 0
83505707,Rango 1
49037932,Rango 2
27023934,Rango 3
16916183,Rango 4
