dni_persona,ruc_proveedor
89880733,20741917674
39990209,20750366037
28070958,20176677626
89617528,20599218254
26697102,20642334686
35513772,20227273720
27676747,20952964469
13224411,20750388852
12896978,20977170778
28203792,20108924750
83679848,20687797179
44271834,20926485215
44272329,20523674900
18325513,20215696026
49567882,20087387427
29931815,20106094044
62039562,20104776045
62189437,20423811542
83360126,20451078251
98352188,20364111384
13867508,20247290640
70228384,20882022320
99108209,20792990287
94447151,20415830183
19362833,20494626329
87361813,20695166875
96551645,20054142596
83510127,20104891008
49507962,20018440635
32212256,20874983863
33426623,20764537107
39681039,20145985670
60474105,20092464540
62130928,20429084064
95565090,20156812429
42759129,20119667495
36327218,20174125189
46711171,20423417696
37623389,20007274365
68922186,20493571065
13269196,20928047720
22819635,20650223190
72360282,20801075545
34036785,20158609318
89437125,20242101696
84244070,20865533864
77315047,20109129491
40467503,20105955963
53818020,20071678303
67669548,20013833151
37853018,20973017382
13573351,20071444109
73010597,20040425197
73571329,20875468273
33931147,20857153540
12177610,20299132487
65120312,20840199882
25208294,20245901663
15344412,20245180671
50698884,20270215925
98897899,20217935375
57651458,20946104458
95832405,20277425777
26470020,20572551369
83373974,20327109628
36269583,20626728701
38345520,20550355969
26494648,20796519479
18525965,20090196483
67079735,20754344072
14236130,20993248378
26508024,20562593021
96202463,20881526914
20603952,20135308351
20313256,20665236905
92266318,20912751751
20935572,20955565033
36605512,20560756494
19990349,20849795859
26003986,20377449331
31719112,20220299068
70946262,20542836747
62460804,20492683018
87015545,20836325818
53224017,20758578264
79923108,20764325728
63134176,20372958660
90970431,20558746225
79377835,20133792272
45622887,20853987417
32826892,20678716836
99437913,20115046453
80958836,20526476918
96988663,20814899531
97223115,20639748870
27472234,20881273413
86624390,20720278548
73025146,20845007226
63526538,20225742122
98237061,20474835633
29226437,20807529530
18398480,20035885891
99630337,20184292326
31625034,20806968182
93022767,20032240165
49634513,20430646703
69481906,20885353982
87568384,20844299662
34246593,20687236988
65009013,20879105594
39957534,20584618523
52465434,20399766686
36218091,20516090879
13722532,20939494631
28118021,20675617516
45112505,20311690801
74008075,20973400333
80722090,20489612716
63899554,20469212097
43176760,20042290919
11405039,20453209369
43191425,20291353714
88698576,20739304888
69372488,20711765654
70748475,20229483844
88079920,20229186505
33511014,20445891445
27145890,20163831426
29905887,20790019022
58897250,20414410856
12118469,20693282988
50365966,20797299624
83835851,20080307214
16141455,20405298628
78616132,20222618875
55168762,20750185866
35543036,20690827638
86763395,20645773209
80368104,20018891332
85247217,20555853582
13834227,20544325737
49919610,20893083135
20202667,20387993154
75216756,20570105142
94001656,20618289502
77673581,20162340844
31661722,20729445550
31450512,20996662819
36922405,20044979548
52102138,20202567292
54054888,20718828298
64388174,20903924476
89990667,20619464450
73172339,20671134840
70762040,20487350254
26415576,20115181413
16819888,20275049785
10119993,20523786455
48313992,20163293371
65638898,20334326617
22724310,20115964346
39724299,20268117299
86361040,20962758793
53296009,20812521227
43410865,20017557965
28253754,20679966987
67376330,20692078461
55206481,20203887641
74663192,20867388811
34871664,20559350922
65667361,20791234636
68066188,20372603395
17093729,20287132072
44826889,20599771081
49422506,20126779310
90860660,20021700217
28311186,20944715164
57460020,20132766072
23817997,20163677148
16961781,20480519552
36631149,20102934445
37910916,20416822044
88074869,20881012735
67513660,20864761437
39463336,20537486747
81958332,20091934449
50656663,20391351508
78196876,20318550622
26022127,20494658904
67236175,20750312983
58074389,20770014826
43543221,20325418957
35501423,20225704562
71877061,20551849994
52332722,20900885506
79039402,20420308798
66174289,20427026430
94384545,20807515687
15710307,20840799049
32598943,20016650569
19828693,20967618248
38633267,20503733299
21040909,20580338092
32175379,20405060219
30977646,20846130300
36530416,20265129656
64349246,20801239969
25674881,20122559235
73760355,20023011768
65672476,20071624543
63819748,20074722757
84198995,20612429590
89414084,20534527123
47884346,20286854025
74004884,20386921553
88894359,20324668400
96730556,20888639734
78147179,20547600760
44321024,20020313471
53792735,20520763333
12531969,20206050720
42070475,20813268385
91716629,20226376210
14749867,20644685257
12310373,20291953477
98248905,20873932065
90336210,20014736123
64046999,20162371477
64869807,20258568772
74465543,20168872619
13193849,20226975014
63281979,20976615855
16121126,20262469737
73599333,20691590987
78989901,20970287185
63868589,20949176166
61360425,20327626887
36212693,20182752286
37965480,20443482552
75211017,20460436681
95351523,20504483528
97313373,20050789683
58690464,20402224386
94156617,20561561403
76861276,20130887447
95481161,20339358678
87924663,20979120293
62571105,20097576605
35494649,20312815486
86883523,20498546501
99139356,20512413929
89336811,20014933475
23187820,20086040904
86648570,20574343932
43113991,20943504003
81958332,20242082821
52341221,20787231870
18517201,20929860133
58078992,20244352206
87047602,20987780013
81880472,20164779880
53659423,20941439606
42128006,20223947923
71614457,20609583282
72736307,20327401685
97127145,20814868823
78224470,20078270949
43524742,20991440385
79899038,20494204512
80934277,20153312004
75343497,20470631468
90087104,20107263338
93010305,20021455230
57586197,20024608263
40187944,20934492952
51994383,20838611487
16994945,20528043274
76009764,20999456424
85491651,20021134883
85209416,20815051696
97469040,20223341225
25562479,20607612880
94844078,20841145283
43442361,20892378377
88156589,20087344103
85921492,20539335198
66145098,20622782658
49891506,20284988683
65767618,20127432649
53535157,20903388203
35472488,20710679309
22994154,20813311654
25442331,20643483172
36595074,20798688033
89447683,20942562788
84062990,20766156821
21684745,20439972963
77906401,20858162182
88465760,20659382072
69957425,20769152400
13158501,20123869324
18506199,20344343843
72315552,20801380029
50347040,20664773048
96031994,20617899082
19370238,20406721129
10835354,20269431207
39847479,20742626855
46217831,20355028485
50157108,20808587634
37749991,20759257052
17267656,20138820198
65257918,20852266321
19079457,20291220953
17195790,20476199730
34299952,20515536261
24364894,20043325017
86243006,20710797767
79472780,20320492622
60509168,20398118072
40863650,20596136394
83869070,20016641921
19259489,20218024906
33126930,20670617899
96083668,20506892126
50283718,20129504638
89469820,20526940072
76856065,20881968676
79355953,20330170560
22313531,20284736655
93416323,20295955051
96403974,20851410366
95921755,20309846404
35511616,20110373790
42510678,20036263606
33392733,20450123565
66503080,20398918309
22687563,20012509406
56971252,20579941217
19880208,20870602563
67776347,20626642478
89879191,20174916905
57767228,20951123327
82679096,20479998490
23392521,20977840347
59924153,20384447133
69269493,20105062457
35857725,20598803399
68876932,20307203235
57764583,20695697620
54253532,20315042051
99793434,20079530835
74004884,20026781815
16793214,20064422607
75393547,20153689515
69537509,20719017004
17615992,20503289534
42940553,20343158512
78207775,20588531707
70372477,20800723266
22623991,20221852786
43380128,20381136905
70209611,20793899929
67811401,20927868142
65210766,20154918004
55956166,20730832216
77846562,20925406911
14728016,20395302362
83038138,20378582611
75161056,20248591932
96104057,20622117873
75122837,20575619717
30416627,20698603860
52069673,20645916255
39023177,20430330592
59514225,20624220174
79248534,20613880224
55531605,20279800571
53604266,20950509650
25901971,20255885453
51037373,20281683949
46504271,20366659541
36400879,20907250742
18708406,20115811328
10078983,20871822241
37362956,20716940954
24822586,20876594827
22560207,20809578574
71372937,20552270984
48850410,20557673614
32636997,20670612638
28952956,20476062285
99915809,20091005470
14408964,20028405195
38205461,20738881788
33150468,20371117039
86579713,20749066731
73712109,20240373894
52042847,20206934599
22840261,20214289865
83139691,20641742243
76540398,20284124674
23304460,20773274107
29495045,20665788890
60988714,20162733037
77220414,20237502735
67694513,20084737767
19304221,20382683846
70083155,20707982233
89760214,20474095690
87923294,20744364021
10996542,20659721600
77846562,20352921368
71384755,20284508694
25168782,20118135103
49923334,20224907031
90087104,20799664221
62447274,20567153635
87193445,20888027226
12995761,20827190849
49813835,20618267518
96331530,20173481316
48245394,20998347957
28733269,20526515008
90312543,20770419388
19718898,20165203276
90233866,20326829041
81078111,20630565979
53722072,20014810137
68132953,20900172789
51446458,20928627434
73729155,20575297323
94381969,20245085110
70081387,20817001712
84058385,20083941645
74849753,20715761473
38811411,20454441589
27028319,20039121774
67357086,20280290567
78050148,20939383791
78299743,20538571419
37255302,20768338818
19701095,20711174947
44216335,20914092851
75325881,20143042054
31099701,20182312088
48528501,20941563002
39545180,20348825073
48049721,20898441765
64516559,20873597206
49620865,20214824490
80436547,20497768721
81154496,20075653017
68691522,20593423778
92803373,20981125631
33044191,20217820171
48999258,20767936570
89510679,20607741528
39318384,20949184292
76999709,20782943116
24004358,20426305833
10348373,20557891390
74930903,20459112163
46839061,20449328155
13521890,20299500936
46018447,20512752829
44093465,20183648444
27220618,20138998603
96253901,20009324481
48297153,20373915198
43285420,20903993877
87824837,20377029987
59993481,20722505162
77308904,20530460702
82724030,20869610932
40309332,20082680756
59209617,20677489648
47611662,20043683551
58022396,20228731593
90246514,20206407007
49561736,20031297388
21434985,20809459541
76364083,20014158432
32083101,20937150011
40890639,20839369417
54694873,20110789552
56229230,20035197969
62570563,20062388778
22014273,20477768224
47683995,20665602958
71891852,20009610556
98625001,20427792531
64852963,20626459783
87955715,20580671256
30341633,20211633842
27599642,20380496654
36961783,20437039909
86486889,20679069638
54599459,20345659101
41958263,20039765794
18534784,20991650168
87926662,20787144214
88419740,20537251837
35335654,20060476999
86624390,20537841850
85618710,20602058272
62954995,20489362753
21380706,20072320907
40491340,20829779786
72856342,20664892987
52046683,20630395375
16754634,20343897082
31975932,20752522555
44189776,20024454944
82105356,20418848011
47315718,20118047148
71814563,20368343921
75659099,20075705888
51244299,20008705441
76314620,20019673018
11094935,20848024853
70612113,20665928126
26073574,20941374720
81352207,20295844208
86644326,20653235734
33226839,20314484458
85952717,20666492992
76042776,20920376627
40419765,20746849244
71643001,20706439612
18094612,20354069987
62154323,20879661985
25562479,20281703410
65231487,20970913082
83774432,20924110542
30776526,20620698335
66136297,20373444752
10722918,20939275525
27148789,20512934150
78519389,20978111010
51024372,20865666926
23946381,20249786555
89060926,20947909347
75379301,20114488013
53885158,20310917973
97653059,20928209628
41749893,20045630837
18845943,20937133207
30131460,20484069006
75974488,20020398861
13713422,20316068915
67165726,20874906079
68380441,20177823768
55777226,20673823986
11031821,20452032942
15017772,20113337364
47062014,20347519931
41216463,20965841544
51412677,20738719398
73865872,20195135577
55046614,20112872912
50836817,20797541346
28635280,20324508568
13152572,20799408861
19243953,20737469662
31582081,20263445679
10488363,20993141923
19689232,20995654327
62732241,20172670203
85475196,20520710572
15777264,20469783386
27959762,20221287902
10898136,20380301724
29379141,20572645253
30919489,20430236020
65469346,20725896480
80035008,20332291487
27774262,20068012996
66385432,20038670495
46333018,20645087621
88459181,20569238791
28168476,20276114897
59211871,20208169630
56973409,20726127621
30589843,20221265344
84214443,20124640972
52614601,20440405598
20479685,20036101314
34022571,20916313469
49993809,20463466180
