dni_persona,telefono_fijo
15948873,96066
73273886,39192
78205381,65953
47403205,51600
52958694,35499
32553640,35035
29084436,39130
55273555,95369
94603099,79197
34379965,20700
11643821,65695
30471179,75826
20172620,89900
46057652,30437
86484826,32896
38210876,48901
58216923,59816
56309268,59182
19749398,97826
77273639,77125
43305361,37345
32296944,58841
89527625,27950
65667839,37118
48841105,86156
37591877,94829
60974638,31602
24642457,90851
49011957,92763
20021296,22868
81104807,46954
22655616,67368
79927039,53325
54928925,30531
28663302,63009
14248971,44417
35221226,54772
80456306,88272
55722008,27241
63192862,61713
30772981,83749
72272132,68470
21259108,91407
31218750,53344
84191893,12129
34264273,13950
90722929,58821
85891682,93887
24877623,90815
53007877,76369
30686265,64096
99300718,51394
13812300,79222
54956191,19464
51101615,28631
35397167,40147
16365765,25412
29056242,81559
68852133,60898
87306277,19679
79326059,64286
64321200,21591
18858868,35667
25187884,18638
21541555,85164
60551840,47770
97717250,23476
95270026,88063
33632304,11592
27411457,71730
47387006,78996
43006915,55031
98518865,90678
67840125,56526
52378244,53145
89426377,45041
99674605,40408
10460579,53288
69972420,46381
11730266,93511
68733527,42530
44254605,59718
54174242,15339
99007402,63103
43645206,59971
50021665,19703
38204380,56625
61346266,93574
16884770,93181
59367384,72880
70839506,40348
10601681,15935
20886523,99777
30487557,49741
63779845,94263
95038301,85770
23603321,89364
11214893,23749
81728192,59880
57071151,83945
16623828,47387
89538201,23560
49962609,95907
95161273,75226
89515248,83332
47559361,83287
29889254,59665
94892526,56428
77742470,99618
82051994,56685
93243212,31321
55917916,62216
66461871,97230
85381149,73868
27649690,62909
63019620,28864
54889243,18646
18528066,79520
25347622,64078
25032590,31489
59416983,51055
18719343,72222
26236157,64219
75395632,26565
33362050,87799
53108987,91545
65783207,86557
23620391,35349
73174386,59281
93560031,99188
81052834,57828
36968334,71414
81263343,37942
88299664,77290
35354393,38030
92497156,29178
61773145,84264
80113787,39515
43533489,41273
82044262,64052
49589791,63934
91883745,14629
73394613,15587
84414519,66210
77280361,33517
63229620,19082
23112246,99822
92646863,49820
15783619,94578
50324605,35199
90195656,22372
86271128,42698
90677574,10752
18713438,22631
50833965,33581
43106754,97001
30357550,95985
60067609,91258
62848504,64761
12543966,45195
44525856,54654
52448820,17130
29269738,27690
64486508,82093
83446130,52428
24705987,26884
43722861,17960
36221495,64025
51532396,37699
74505902,58022
16833146,24035
33417032,42326
43209565,52785
62795151,78132
91290574,50077
22525769,52521
74917261,63482
79182108,15167
75748799,41553
67960230,23946
15899791,21851
28965510,21876
64721390,64013
10433856,81827
99726991,49215
49880755,72729
39237985,28596
28465726,76829
67499797,32198
60944822,21122
44108581,10123
56974219,66767
93756353,88962
10767540,37146
66709557,35157
48237407,50362
39917112,10883
11178490,16740
68289430,79143
56836030,33164
93940209,78630
67367460,52521
83881810,65718
65420907,99807
21129441,15436
44138787,68864
23216767,74380
68106523,50935
43182008,97633
38054092,77859
81325013,49670
70114537,60434
29042758,76257
85455036,54236
77040534,61479
24718363,15360
25083912,48576
18522303,14353
76946408,42905
40274556,66929
81321899,86785
73514749,58888
89240077,66281
18548350,93405
39318613,79601
56320443,82250
11304390,23742
75190961,86755
44951576,33011
62742598,34525
27406061,70583
19511548,10072
36037573,27923
24964020,71151
21947193,29543
72520665,44318
28868936,93357
90101318,98055
84457938,40005
54740053,37156
85276461,50892
80796192,41186
38350336,84308
88934216,78648
66446526,77859
90053301,11919
71864244,86553
38234613,40531
95287417,89583
16499431,76674
97289342,58904
22933177,95440
31260540,26383
54469897,95865
77460204,68300
98967831,25386
42608973,44745
39320192,57518
89127100,47501
76312738,48649
58584302,16002
16023159,68795
95677660,88081
70819119,46318
53383224,99373
45308589,44923
15433154,99175
34719481,81046
26159742,49791
79872201,78978
91119590,94504
29410838,72745
26073186,94860
74813645,12215
46412152,54971
27713044,75466
93373592,68015
19061185,13252
14710861,53623
80891864,19396
96251912,66595
25974988,33840
46809905,84973
48367217,42215
90790752,39346
53336979,62726
98949946,67531
82690044,80631
13360010,42228
49794358,26378
33257360,29986
98905954,57907
15101357,88192
82292422,60334
55940463,59556
56804104,70348
32781445,39471
89603159,92900
52505700,91890
93052852,67748
94558382,45603
40643799,42814
83051392,97983
84625051,61299
89426246,67725
18378755,16079
30303312,14887
25047940,37894
95872171,29568
49743698,96909
33510676,46551
83887974,89275
93230266,74633
37561742,62253
86882457,18874
93776264,63612
53247077,13676
89062978,91132
21349624,37291
31284062,12651
38390212,59896
17509109,41979
89021598,25726
59381386,44069
19485521,10127
17053071,83893
16437242,19203
22975615,45555
60667970,33024
25218836,70146
90553591,55485
96483688,45888
20951197,17404
19021089,49896
90948951,43551
33995605,96996
26694880,93649
67969496,47242
17412272,86284
94930174,77679
57215471,63372
40363210,23337
41553544,29366
29188215,59874
30131102,70547
50043505,36693
33653872,86007
89312744,68800
84516211,14891
25732233,54995
29348297,67602
99617480,18858
12396166,84468
83541889,93689
88161791,69810
83648571,74239
48358889,60425
48796800,37864
83938844,98770
47826536,92598
17965690,14627
53443619,14011
21537385,27600
63984252,57109
42744188,40199
43599501,93255
45965355,55151
77107340,45253
54241936,57411
65297063,84246
78238762,28121
70207328,66514
48951371,33396
69710395,43661
44451615,54331
38038162,83584
39140261,84192
72365773,78430
66923485,68332
36946004,57744
73081704,88979
85147369,68872
16188734,27295
29363895,68904
82052807,81163
37681395,32626
27747146,19638
33117904,98697
16466370,26603
26009931,28172
92469096,74533
56786073,38179
18630978,29015
96043388,55506
22613270,51087
65109781,80265
31339328,38336
64688781,41976
32337789,60957
49145929,19757
95891032,69315
33970064,25396
84393631,27542
74967107,44313
31637069,83331
75979484,23756
21208689,92653
11954006,36832
47643160,60933
98266624,93661
76792885,26299
32912885,49629
44998410,66803
93925257,33072
14622734,89039
75723146,95055
87300113,12456
63517411,22156
98081169,16123
64238825,75865
93548050,51732
57172087,32542
31592233,92185
58435082,91142
96312152,28740
93934249,11484
65052847,95074
85876462,14205
90102508,69599
51005087,84017
78644570,67727
41498314,46196
90743847,29637
20595068,94408
10466124,34433
57459545,68151
84781660,71270
18304393,95703
62988254,84542
83233834,11123
21748833,34243
58243168,52792
76029550,32543
83569386,45668
20995471,42475
52553695,84274
83743880,52164
71009528,34200
20416143,98645
83956880,27249
22649639,38383
19952175,60456
49212102,79032
73277777,33480
76645201,80743
12248896,85567
82722919,68592
44994401,60647
98222751,11237
81315433,20664
78560474,35777
11165225,74879
74905441,12160
37979957,66283
91160629,66928
76456966,34066
92656668,69960
60458537,22005
84480904,82589
32753364,11441
47226521,81096
63120044,93698
51633217,81035
84838465,55575
10855750,11698
72820861,50380
49880281,52396
10635069,48873
66441819,55450
67537117,69972
98016924,67809
18116305,14615
55899773,21882
10171523,15367
44189936,88223
98670860,48675
70810200,20894
74280177,30482
89364553,16778
69904144,70905
40125549,13898
79812967,21339
23372337,50947
48392734,15194
67671532,10423
73665829,74667
26311056,14445
80875890,20887
78952428,66266
81041909,70049
43358800,32956
93028522,14771
58251186,25657
77016401,57020
36901798,12517
51148178,91403
49569090,40900
85640098,70085
42605621,52310
20331303,31993
94159951,27787
48708479,44998
66139519,23135
67599106,59794
83164588,87919
89580679,98899
76004801,39668
63527583,11048
45787627,68913
43053771,60098
77274299,61420
85921578,90484
11290425,30789
12731743,11372
18449864,84178
77467535,50831
39941944,92224
72965834,46741
60000180,61399
45848149,55510
94411916,90569
38116513,39363
92657133,11597
50195827,83790
43062300,80679
98125825,95769
84199371,37662
75543031,45707
66816434,23671
95862350,17416
18896196,20786
77397878,49915
39679508,34600
81763529,87229
75146328,27347
78137395,53442
71196876,27130
40500156,66203
83660778,21177
42275617,11831
22771875,10812
80886093,11192
92622831,37463
53229696,19771
63183912,59053
19291736,94142
46041469,30516
40176471,36677
18942924,97317
55931346,12408
12626896,96502
32406218,37677
22057415,43008
55204232,91359
73221391,91482
10395757,55558
40758472,70788
50449134,26871
10774712,80585
30351453,67694
53877524,39836
48190570,48144
73882401,13318
30945535,31306
94170803,58259
15191255,21662
60875149,35021
51429178,32389
11033318,47254
76630196,35546
60621814,51610
21344284,43840
91679233,75525
88719163,37363
55524002,17658
93775366,77036
18412715,17462
61448434,86455
30349351,25804
36541519,51796
94575959,78439
66667353,65430
77595979,77822
35819855,80387
65219056,34674
59358458,50140
81185084,49816
70221982,19813
14670957,75956
94091101,93384
52634824,53186
70015935,32231
42432309,14116
76708943,58596
47560688,66117
48924597,36007
58159238,83635
71798425,28570
77104928,38473
12004439,10168
64372122,58607
92533039,65010
44338540,98826
95816841,59220
66986977,34602
17183933,71841
95662651,67381
68879454,47058
24590441,73783
24310290,41122
32616170,99257
91221112,23323
44560918,60519
68344305,39933
82674541,91079
63616385,30520
46267498,70203
64739253,96648
35829082,71267
53449082,65978
42234703,50461
28388153,18600
46286717,76659
84257394,18673
36120645,64469
21062487,22246
15561167,38471
35189694,18303
89020882,77513
94973807,93575
27054426,26729
42785016,50025
38423347,27409
39436221,37238
16177017,86855
62385876,41767
15247408,48724
66671977,41642
16454664,53823
69005281,87585
82552092,25565
41288695,60638
98441301,53204
92062803,19209
50902927,70096
13563613,66815
54270395,95449
19486409,82656
70766146,18518
21640251,16169
94957178,66036
17108332,74533
14956348,13081
44502348,42410
28616641,19821
50148726,26719
28864696,65510
35953926,25702
70477376,88884
95087829,69216
87819777,28928
50013284,40345
29981875,19873
70740831,94105
51651148,20368
73371397,18157
46282371,58576
60901070,78909
25630067,43647
37288520,35602
88856478,67743
79053924,23501
24664840,45153
48570091,29242
55703843,71498
78734397,44641
69975894,91595
83546585,33821
14876611,10700
16457490,92784
88281140,61937
43957886,49676
43159960,64422
24459901,79056
77970705,40896
42127472,64576
79170574,46027
47879661,83554
19989143,46341
58333513,88462
46018971,92430
37194682,41027
12163107,13897
16176246,37862
36179117,36329
51982464,91164
63457632,78484
23744674,67465
22236858,94147
92085396,27968
92816950,93779
62075539,16155
18568795,30042
41365535,91959
65342405,84321
81311533,89131
88755261,92096
28555994,66753
52758930,14709
19965004,69107
44860128,87922
17413583,52802
15559427,12594
77336271,94308
90232178,98015
60558329,91451
21127739,99503
63065180,90451
35898441,29736
50819935,64721
84945344,56896
31056441,75718
57800158,83877
12077387,81823
67012402,33238
72923678,60511
36969372,87451
88719028,11296
85596328,46869
59220378,39856
16691732,61333
71330161,58325
34099756,51540
54063726,14426
59860728,20165
53409211,27502
10389270,79323
35519907,63766
47318022,38209
84007131,36930
98864756,55553
48346008,32610
39857924,22632
40282393,20032
81495606,77382
51666059,96041
73559657,81803
17295730,58916
15852620,98800
69429835,90621
40570874,77632
82091366,55262
77153586,77822
75492330,62815
46209274,68235
57995419,13107
88070782,25653
79303830,94864
54939467,29432
20777636,62362
14440890,56589
47963836,32207
32642089,52674
22247129,23797
86523737,23425
37200041,30025
80132314,32028
23330415,98319
75627627,85036
65352052,16105
17285905,15246
67318978,21400
15681250,52907
31465768,81758
15303981,24747
63265284,55263
70540477,15704
11953982,71993
41511632,30441
90268970,70846
60218662,11543
34307051,32395
49898430,82234
33921018,26771
83973602,47713
95435024,59196
13681713,59172
53476949,32309
53354810,74591
59656896,35330
11134752,13701
61534347,66096
90656080,25117
25622602,91363
88055851,11585
41193474,70605
80586107,10929
60335276,40077
14366343,95221
88449738,34687
49527098,47157
38086883,82797
90466185,31579
44878216,71974
58537006,66087
97550812,38177
15419365,58834
11226809,47662
23432683,97153
16940238,18095
82679750,73475
42984116,17355
54404150,97276
63495238,27799
89635511,17598
73829679,78066
29619089,59455
62909876,60665
42068326,83409
94409468,95323
55728598,32891
28689179,77392
11243764,10704
58056951,42822
31014131,68182
64448033,36688
51618661,86164
72676876,49414
61810098,34850
82951322,56029
55098374,63118
45504897,92548
39853072,51474
47244046,12631
39405702,19692
27117040,79971
91224742,33065
96129159,27168
90527611,14614
98640138,99508
24844329,51839
66532912,39270
22689472,81312
92317023,45699
28351589,34668
49928962,30477
80049434,84247
92266734,58163
11650940,57798
25166932,91681
47697721,70829
73875385,51586
10843667,17139
55328378,46152
72421631,63798
14677883,68018
74011265,55068
42360819,81697
34609114,85604
98419267,12264
93414736,72570
16394276,71543
14314623,66270
12038988,27995
24535694,18169
91020981,19518
62914596,14159
84765755,83152
83837325,43924
94463449,29552
19765595,37827
70713777,25527
39004814,95767
31286196,73851
99681393,68473
42984031,97473
47479168,88702
39764767,42838
76930066,17167
19813280,75744
83554873,90722
23441329,39696
87657192,15645
32859436,66296
32909833,68195
49764593,78458
68343254,28088
23309675,46447
71043845,87490
13895467,83250
52393139,37876
59624047,91099
45395833,36732
11492924,16406
75028506,70135
52388321,56092
35701110,77156
66766232,77821
75126422,11705
82318142,28254
35972709,85277
25183047,69232
66241741,13041
69359929,91301
43490021,43234
14000892,32209
34008279,11742
96764946,59483
78283650,14245
81472723,70197
21761403,34260
70808094,98111
17998731,52860
19462332,41981
86793479,10178
77423875,87820
44784549,19505
91947228,14380
15442728,74983
23735028,41882
14395722,29385
41443087,46017
81198734,60541
39736210,74960
41403319,93914
19720036,84666
39999638,94762
57701160,68911
13975538,84601
84874650,47251
81150691,42633
94364618,56492
27170028,24659
93757491,96658
58382613,69421
69660692,23092
70541226,82329
75725900,16445
32336645,17374
45121341,52561
78028279,10986
25725712,20012
58038865,22553
86855577,89186
44180720,47690
65947406,75115
94897188,95490
54744078,47180
40175396,43841
96260969,26478
54341586,87377
82768096,59155
64333375,17226
47297731,25447
67319631,35077
39605860,33387
92362949,93088
75672674,47661
17670560,55201
89360561,27845
80466682,37884
72997376,54622
12328013,49761
24839131,49571
58014583,55278
95007223,89116
97152285,91728
90261845,17055
99401732,84369
21877427,94715
23394819,73767
91278362,46195
48800381,68798
54906238,77125
32590205,49600
61735702,41110
99277932,45524
39383592,18447
48493851,31930
45601842,57377
62598749,55949
60008092,35621
63836686,83516
20446861,14177
78890297,49154
37907387,79247
74373199,54660
69773168,27570
29582980,98241
79046695,50216
54705033,26372
26214637,87198
