dni_persona,num_colegiatura,especializacion
98917751,VET-011430,Oncología
39700087,VET-842487,Dermatología
49760714,VET-184619,Cirugía
37178339,VET-032882,Dermatología
90168802,VET-860128,Oncología
53732111,VET-097868,Oncología
97734465,VET-619128,Oncología
66726723,VET-428644,Cirugía
49897621,VET-622672,Cirugía
38021855,VET-216736,Medicina General
68240371,VET-290448,Oncología
54911618,VET-179277,Medicina General
56604719,VET-859112,Cardiología
77460673,VET-802578,Cirugía
41801341,VET-383231,Dermatología
61300876,VET-773377,Oncología
94731529,VET-612607,Cirugía
98833857,VET-832241,Dermatología
68048735,VET-391307,Dermatología
42770559,VET-676317,Cirugía
94348116,VET-655206,Oncología
69566216,VET-516981,Dermatología
12261271,VET-210359,Cirugía
25172585,VET-964901,Cirugía
87142456,VET-675860,Cardiología
43346629,VET-160371,Dermatología
29034155,VET-989878,Cirugía
85918525,VET-945410,Cardiología
51821257,VET-217523,Dermatología
29918032,VET-833069,Oncología
81653210,VET-501905,Cardiología
11992864,VET-369856,Oncología
94463708,VET-016525,Cirugía
74210259,VET-116565,Oncología
58145573,VET-274996,Dermatología
79648806,VET-649434,Oncología
25924253,VET-152421,Oncología
34044415,VET-191488,Oncología
40117117,VET-275717,Dermatología
77812587,VET-391798,Medicina General
64180366,VET-107219,Dermatología
14230414,VET-304322,Medicina General
45824821,VET-054124,Medicina General
62173881,VET-678710,Oncología
68185057,VET-100016,Cirugía
33632655,VET-503022,Medicina General
75208054,VET-593396,Cardiología
11709184,VET-487862,Oncología
60466934,VET-855404,Oncología
91754860,VET-389094,Cirugía
61327038,VET-505771,Oncología
35077984,VET-671240,Oncología
37136848,VET-209706,Oncología
72439599,VET-507745,Dermatología
31669557,VET-076908,Dermatología
18500166,VET-667076,Oncología
10379159,VET-755668,Oncología
56476257,VET-957991,Dermatología
85000612,VET-288017,Dermatología
63046064,VET-123441,Dermatología
90877190,VET-576773,Cirugía
53272451,VET-840576,Medicina General
83357351,VET-272057,Medicina General
45576276,VET-151668,Dermatología
83520096,VET-728337,Cardiología
84665351,VET-863148,Medicina General
61485339,VET-392163,Cirugía
18168179,VET-366451,Cirugía
64644040,VET-756913,Cardiología
81195289,VET-299312,Dermatología
70892599,VET-017174,Oncología
26550196,VET-162977,Cardiología
64993092,VET-281650,Cirugía
88859541,VET-776423,Oncología
74362542,VET-230254,Dermatología
34794964,VET-759793,Cardiología
50464426,VET-059464,Cardiología
45158578,VET-799410,Cardiología
20820669,VET-638448,Cardiología
88471827,VET-408452,Dermatología
35956167,VET-979825,Cardiología
37032494,VET-397615,Cardiología
74164524,VET-357396,Oncología
56908260,VET-867345,Medicina General
54217151,VET-116379,Oncología
56918921,VET-369341,Medicina General
57806065,VET-500105,Oncología
49770534,VET-944876,Oncología
51349242,VET-823138,Medicina General
31814432,VET-192552,Medicina General
15707656,VET-288626,Cirugía
22334917,VET-016657,Oncología
82086616,VET-196247,Cardiología
65394230,VET-471460,Dermatología
67247559,VET-269091,Medicina General
97000817,VET-612913,Cardiología
38349672,VET-878100,Medicina General
55258571,VET-873833,Dermatología
96425375,VET-337950,Cirugía
54035694,VET-203895,Dermatología
10386780,VET-852297,Oncología
68801009,VET-104097,Cardiología
19928950,VET-912820,Medicina General
14190880,VET-063399,Medicina General
50498646,VET-509406,Medicina General
24945882,VET-907748,Cirugía
73064911,VET-950723,Cirugía
65752563,VET-880207,Cirugía
74838745,VET-068317,Dermatología
50094184,VET-399745,Dermatología
11479964,VET-971521,Cardiología
56262497,VET-006455,Dermatología
89435562,VET-257228,Dermatología
79332663,VET-610719,Cardiología
11732822,VET-028236,Cardiología
97524242,VET-317948,Dermatología
80827152,VET-230715,Dermatología
10586566,VET-233436,Cardiología
51229659,VET-592429,Cardiología
65549279,VET-982435,Oncología
96900418,VET-729368,Cardiología
14306822,VET-473238,Cirugía
64939391,VET-260542,Oncología
81687717,VET-204812,Oncología
17874677,VET-804970,Dermatología
86081111,VET-787550,Cardiología
90272686,VET-488095,Cardiología
51788700,VET-855441,Cirugía
84867841,VET-521627,Dermatología
91460920,VET-995249,Oncología
61903172,VET-936986,Cardiología
88164472,VET-071689,Oncología
10912821,VET-978994,Medicina General
38238953,VET-153259,Cardiología
71531711,VET-148245,Medicina General
55247235,VET-740647,Medicina General
34385883,VET-442316,Cardiología
15368090,VET-398083,Oncología
98665998,VET-868079,Oncología
63022461,VET-143834,Medicina General
58072727,VET-286239,Cardiología
40598755,VET-287385,Cardiología
91051513,VET-684816,Cardiología
18484664,VET-930269,Cirugía
62883368,VET-321556,Medicina General
37009829,VET-130393,Medicina General
26532590,VET-979082,Medicina General
35479627,VET-027097,Cirugía
44872859,VET-589852,Oncología
74488890,VET-939499,Cardiología
32946145,VET-270885,Cardiología
74209171,VET-101377,Dermatología
54394694,VET-221234,Oncología
50677277,VET-170716,Dermatología
16591415,VET-049093,Dermatología
95724808,VET-128105,Medicina General
21159977,VET-923721,Cardiología
80244440,VET-764391,Oncología
47715670,VET-394493,Dermatología
35397768,VET-996657,Cardiología
66872212,VET-796834,Medicina General
92310916,VET-354945,Oncología
52357654,VET-865598,Medicina General
23356894,VET-481382,Cirugía
65002862,VET-741721,Oncología
84990291,VET-432710,Medicina General
38423518,VET-077065,Cirugía
59731173,VET-693235,Medicina General
88727057,VET-547451,Cardiología
99642081,VET-999789,Medicina General
58246908,VET-007937,Medicina General
54580252,VET-226082,Cirugía
90359012,VET-466184,Cardiología
87770651,VET-126115,Cirugía
62308941,VET-073739,Cardiología
89876926,VET-262876,Dermatología
29901918,VET-138262,Dermatología
53931304,VET-104116,Cirugía
59155700,VET-968505,Dermatología
24054887,VET-950121,Cirugía
85020713,VET-621415,Oncología
24284917,VET-009157,Oncología
76065140,VET-800374,Medicina General
59415221,VET-588818,Cardiología
90244962,VET-157636,Cardiología
90358537,VET-903837,Cardiología
63707726,VET-151510,Oncología
50705421,VET-412814,Dermatología
74564241,VET-591932,Oncología
43472753,VET-725547,Oncología
75722244,VET-557600,Medicina General
37870664,VET-920753,Dermatología
37969882,VET-126768,Medicina General
91767618,VET-432202,Cirugía
76727211,VET-675677,Oncología
38597419,VET-760171,Cardiología
73620399,VET-603440,Medicina General
89642868,VET-814393,Cirugía
11627321,VET-896987,Cirugía
71949906,VET-690162,Cirugía
19029281,VET-165006,Dermatología
38641863,VET-031265,Cirugía
97280040,VET-720173,Dermatología
97210600,VET-847236,Cirugía
50657430,VET-063775,Oncología
38196417,VET-324988,Cardiología
32854780,VET-514905,Cardiología
61879037,VET-782510,Cardiología
19859061,VET-590821,Dermatología
66244420,VET-408346,Cirugía
60963416,VET-717289,Oncología
35739905,VET-599705,Medicina General
23406630,VET-646205,Dermatología
62834528,VET-765995,Oncología
58967427,VET-339355,Medicina General
54065477,VET-863788,Cirugía
68674959,VET-242000,Medicina General
40608364,VET-308175,Cirugía
39678768,VET-182696,Medicina General
97821430,VET-689459,Medicina General
98604132,VET-250587,Cirugía
20845594,VET-460523,Cirugía
14124353,VET-266266,Medicina General
72243779,VET-473378,Oncología
72785276,VET-728944,Oncología
41840801,VET-191092,Dermatología
86303658,VET-332776,Oncología
73505365,VET-611306,Medicina General
96190220,VET-743794,Medicina General
75585291,VET-454046,Cardiología
61450661,VET-816966,Dermatología
85751312,VET-787111,Medicina General
26068881,VET-844264,Cirugía
56905099,VET-134161,Medicina General
30145309,VET-609427,Medicina General
84909740,VET-618089,Cirugía
67793631,VET-556123,Cardiología
21013265,VET-269736,Cirugía
89957488,VET-810491,Cardiología
61227555,VET-563075,Dermatología
13663614,VET-555861,Oncología
53657770,VET-474179,Dermatología
89617558,VET-788047,Oncología
27950799,VET-425556,Dermatología
10386044,VET-061629,Cardiología
69756199,VET-360377,Dermatología
45717574,VET-961209,Cirugía
21550190,VET-812057,Oncología
23215126,VET-152295,Cirugía
78074690,VET-485954,Cirugía
91911264,VET-560273,Dermatología
76095215,VET-373795,Oncología
45819992,VET-463611,Cardiología
87636197,VET-610850,Dermatología
75714345,VET-303543,Cardiología
49780088,VET-138285,Cirugía
93522045,VET-913461,Medicina General
87016282,VET-121834,Cirugía
92435468,VET-402209,Cardiología
77104105,VET-158353,Cardiología
52072118,VET-190088,Medicina General
84424519,VET-647763,Dermatología
69510963,VET-525279,Medicina General
49874914,VET-838980,Cirugía
55701572,VET-512766,Oncología
95716008,VET-723993,Medicina General
76735263,VET-304763,Oncología
39649481,VET-553499,Medicina General
54111069,VET-671092,Cirugía
13627538,VET-369526,Oncología
80228361,VET-925942,Cardiología
21333518,VET-828420,Cirugía
58787576,VET-990468,Cardiología
60040226,VET-722358,Cirugía
52529286,VET-190962,Cardiología
74572747,VET-964645,Cirugía
15223832,VET-070273,Oncología
53186106,VET-674726,Dermatología
96574312,VET-594012,Medicina General
46503016,VET-973006,Oncología
63768834,VET-691894,Cirugía
49634222,VET-323011,Medicina General
35035257,VET-354270,Dermatología
69925762,VET-356025,Dermatología
36245926,VET-841459,Medicina General
35529594,VET-360115,Oncología
43774840,VET-809933,Cardiología
21133546,VET-255283,Medicina General
88690372,VET-935154,Medicina General
50596320,VET-013697,Cardiología
81115032,VET-660924,Dermatología
19824536,VET-411146,Cirugía
54624216,VET-906436,Cardiología
60196536,VET-741261,Cardiología
14854546,VET-359328,Cardiología
44474876,VET-473743,Cardiología
76512406,VET-018213,Medicina General
61590192,VET-538020,Cardiología
49394990,VET-842627,Cardiología
22694753,VET-763371,Medicina General
48867148,VET-169716,Cirugía
10409894,VET-663860,Medicina General
14026641,VET-440696,Oncología
51574322,VET-377394,Dermatología
41423987,VET-977241,Medicina General
99224206,VET-817105,Cardiología
54594224,VET-987642,Medicina General
22715412,VET-989169,Oncología
41016085,VET-730383,Cirugía
93582847,VET-613559,Oncología
24501926,VET-791649,Cirugía
48824921,VET-727431,Cardiología
58876169,VET-036550,Cardiología
24703020,VET-719142,Cirugía
35487572,VET-016822,Cardiología
11415925,VET-257779,Cirugía
66530090,VET-242150,Cirugía
37945372,VET-086904,Dermatología
18298995,VET-249960,Cardiología
31139136,VET-770270,Oncología
40459487,VET-764092,Medicina General
46921808,VET-996841,Medicina General
55924036,VET-474810,Cirugía
62598968,VET-087771,Dermatología
21732108,VET-283445,Medicina General
12499796,VET-846205,Medicina General
27064423,VET-057006,Medicina General
97201991,VET-601259,Oncología
88013227,VET-183792,Oncología
14098794,VET-237362,Cirugía
37554886,VET-339963,Cirugía
50391765,VET-170346,Cirugía
63284295,VET-197018,Cirugía
96543642,VET-978041,Medicina General
88111725,VET-869359,Medicina General
94619210,VET-229029,Cardiología
50674148,VET-577085,Cirugía
55560321,VET-984563,Medicina General
97146877,VET-588412,Oncología
91301145,VET-893880,Cardiología
22242637,VET-159532,Cirugía
41307511,VET-875557,Cardiología
69972627,VET-887083,Cardiología
12115624,VET-394536,Medicina General
98539442,VET-855845,Dermatología
77236358,VET-337649,Medicina General
63890921,VET-696283,Oncología
19121257,VET-883807,Cirugía
28187139,VET-690016,Medicina General
37120602,VET-563813,Dermatología
91016202,VET-940342,Cirugía
15048297,VET-858399,Cirugía
60610247,VET-308198,Dermatología
97013768,VET-681922,Cirugía
42057704,VET-550459,Cardiología
38701532,VET-112117,Medicina General
92729978,VET-021001,Oncología
32507458,VET-817490,Dermatología
27529560,VET-153132,Cardiología
75655762,VET-385069,Cardiología
27550437,VET-193201,Dermatología
80547245,VET-719293,Cirugía
51041989,VET-401801,Oncología
87017825,VET-016725,Oncología
89067773,VET-382391,Oncología
35313032,VET-469903,Cardiología
84860336,VET-935852,Medicina General
84779466,VET-686265,Dermatología
81025883,VET-873961,Medicina General
87441720,VET-618238,Cardiología
13147252,VET-836308,Cirugía
89429561,VET-348952,Cirugía
89583895,VET-147307,Oncología
63396960,VET-676335,Oncología
83758558,VET-233981,Dermatología
15073098,VET-969906,Oncología
75381010,VET-506987,Cirugía
79807505,VET-702129,Dermatología
12212866,VET-364317,Dermatología
12376259,VET-470790,Cardiología
52771544,VET-941731,Cardiología
89966086,VET-322417,Medicina General
59137114,VET-515734,Cardiología
36076913,VET-548818,Medicina General
73422544,VET-143818,Medicina General
94084363,VET-856917,Oncología
18611886,VET-904380,Cardiología
96130619,VET-731878,Oncología
71157381,VET-885514,Medicina General
81218825,VET-213075,Oncología
28034917,VET-842166,Dermatología
56209669,VET-219009,Cirugía
54941775,VET-605349,Oncología
96846248,VET-733884,Medicina General
81691771,VET-767760,Medicina General
43052779,VET-716819,Cardiología
58526358,VET-563216,Dermatología
66919989,VET-900438,Medicina General
95498089,VET-338540,Medicina General
61650425,VET-979667,Dermatología
47103236,VET-563991,Cirugía
79709772,VET-579927,Oncología
20621775,VET-728899,Cardiología
69002650,VET-917959,Cardiología
23344714,VET-024766,Cardiología
99658996,VET-383852,Dermatología
79088045,VET-219634,Cirugía
16336533,VET-038463,Cardiología
73682733,VET-294648,Cardiología
44927559,VET-879723,Cardiología
64924911,VET-651825,Dermatología
25339589,VET-957248,Cardiología
20755754,VET-719624,Medicina General
71168861,VET-738093,Oncología
26694630,VET-062737,Medicina General
34902663,VET-906710,Cardiología
35513651,VET-870063,Oncología
95576122,VET-605610,Dermatología
23473488,VET-498444,Medicina General
55793677,VET-470057,Cardiología
25914308,VET-877824,Cardiología
81322978,VET-054375,Cardiología
69123937,VET-250132,Oncología
65619583,VET-552820,Oncología
25503060,VET-561150,Medicina General
37655540,VET-025972,Medicina General
15049250,VET-240595,Cirugía
17895733,VET-207905,Cardiología
95016162,VET-776505,Medicina General
94175856,VET-415045,Medicina General
43456934,VET-968392,Medicina General
73754516,VET-209984,Cardiología
20423775,VET-295728,Cardiología
79751036,VET-379825,Cardiología
77493449,VET-200687,Oncología
97996376,VET-488013,Cardiología
13890246,VET-235851,Dermatología
70832365,VET-821233,Dermatología
70583483,VET-893259,Medicina General
52439903,VET-588671,Cardiología
37693758,VET-133935,Oncología
15486125,VET-136356,Cardiología
39294329,VET-468351,Oncología
16724845,VET-638317,Cirugía
26511500,VET-934744,Cardiología
60376490,VET-755344,Cardiología
93509034,VET-331988,Oncología
58503446,VET-819558,Medicina General
16390384,VET-328906,Medicina General
75891707,VET-022274,Dermatología
76495954,VET-912884,Medicina General
47683240,VET-781872,Oncología
89369939,VET-588629,Dermatología
21197092,VET-634368,Cardiología
96371225,VET-654232,Medicina General
75000749,VET-543475,Cirugía
29988747,VET-551000,Cirugía
99411589,VET-705186,Medicina General
64169166,VET-088714,Dermatología
11697476,VET-051241,Cardiología
25278443,VET-026148,Cardiología
45540688,VET-626997,Cardiología
46814700,VET-881720,Oncología
18262365,VET-767412,Cirugía
79019048,VET-800146,Medicina General
98258182,VET-136140,Oncología
34319597,VET-247065,Medicina General
17302337,VET-608386,Cirugía
48250155,VET-434920,Cirugía
55008057,VET-336963,Cardiología
71093762,VET-360014,Dermatología
92192651,VET-772110,Oncología
81352538,VET-442567,Oncología
37001397,VET-416730,Cirugía
29060979,VET-913211,Cirugía
81989333,VET-128512,Medicina General
32815360,VET-436678,Oncología
20899059,VET-760052,Dermatología
19960443,VET-376419,Dermatología
68647844,VET-995857,Oncología
88215933,VET-069805,Cirugía
17476610,VET-019362,Medicina General
97211211,VET-312313,Cardiología
97350185,VET-067570,Cardiología
20460010,VET-462537,Medicina General
95821134,VET-961797,Dermatología
53180454,VET-912687,Cardiología
18796888,VET-462864,Cardiología
17638356,VET-064191,Cirugía
26330988,VET-265757,Oncología
