id,dni_persona,nombre,ruc_proveedor,stock,precio
26258,20162749,esse,46872481034,747,19.5
26259,21519961,nulla,32552270191,690,28.07
26260,24716138,sequi,69407178289,226,46.97
26261,56348114,sequi,46450644446,906,28.03
26262,42937235,suscipit,93409132588,930,178.85
26263,89088088,quos,58750984451,187,171.21
26264,66635928,quasi,43311704147,840,193.14
26265,38665246,quidem,84520216907,306,157.38
26266,46514455,fuga,13438560533,64,160.09
26267,32608048,dignissimos,83629407104,549,5.67
26268,69600902,quos,69903818066,414,103.97
26269,72321922,ipsum,18089165446,858,82.03
26270,12334339,dignissimos,68861193914,177,49.29
26271,45537711,quo,56100424800,125,142.24
26272,86659156,temporibus,18076962946,846,89.51
26273,88281099,magnam,87714324384,280,69.23
26274,22588198,optio,41303932268,803,181.09
26275,72129846,consequatur,53145239932,139,161.48
26276,32004435,sunt,50420742945,418,46.39
26277,38608832,saepe,37170636101,246,108.29
26278,74787719,accusamus,58209511384,261,144.35
26279,21615715,corrupti,45977276829,1000,180.3
26280,31102321,nihil,76484087071,472,102.15
26281,92085969,rerum,38630863777,428,17.07
26282,70787212,cum,46393865185,494,55.04
26283,63204476,impedit,34532403735,699,35.67
26284,60593503,quaerat,82392134272,927,7.67
26285,96260925,officiis,24448730771,923,70.79
26286,76794252,iste,34669833188,577,54.21
26287,91710485,facilis,14162237000,566,86.54
26288,28141380,perferendis,63269088783,305,111.3
26289,62838161,debitis,43824488642,123,66.2
26290,47297791,non,60380244794,27,12.37
26291,31761120,labore,71540386812,357,194.34
26292,53796999,occaecati,40775567176,147,37.4
26293,43545600,debitis,88290121090,461,192.27
26294,21693778,dolore,78928743515,45,13.21
26295,11666152,tempora,36389541998,716,104.73
26296,36693630,sed,29167550649,91,194.35
26297,51027215,porro,83300655921,781,190.99
26298,76277805,veniam,65286702625,16,117.74
26299,10716008,debitis,12659253752,204,12.77
26300,47554545,quisquam,31000165670,674,175.57
26301,17733177,optio,65081442177,766,174.77
26302,79339171,commodi,66263059457,954,19.86
26303,90837371,provident,30324552064,586,14.78
26304,24548109,dolor,18956996774,284,186.46
26305,98589129,eius,76794331467,535,117.88
26306,26815512,aperiam,67031947070,278,130.72
26307,33983210,corporis,90433462831,269,143.08
26308,81405848,nisi,76485020163,917,73.07
26310,31369816,quis,18075868544,306,38.43
26311,12805924,aspernatur,15999876512,533,64.39
26312,69038358,est,71125742774,373,190.89
26313,73759533,quisquam,20289045798,965,97.44
26314,75730705,illum,49443582371,817,66.04
26315,32378806,itaque,59824536431,917,156.91
26316,57922725,nulla,96906687934,228,138.74
26317,72938605,autem,64887200074,181,179.44
26318,49570939,ut,57275133944,420,155.03
26319,37971678,ipsam,29965316345,783,119.38
26320,29645688,et,81167149556,894,141.12
26321,95728697,deserunt,87484536050,807,31.21
26322,62868421,saepe,31117196562,135,35.14
26323,99248787,beatae,56810573166,388,11.3
26324,10239255,rem,98225167065,437,165.88
26325,83110194,maiores,66422185033,86,176.4
26326,76000164,ab,80891935347,555,134.61
26327,62474223,debitis,52203254008,772,135.77
26328,79365475,magni,58673417250,276,135.75
26329,54199446,quae,32274234578,281,46.51
26330,66909949,explicabo,35922673033,450,172.77
26331,74408154,possimus,10600180454,279,37.8
26332,52661442,incidunt,10576463393,552,105.29
26333,71513968,voluptatum,67893102020,19,61.74
26334,87432628,sit,93195851642,411,22.13
26335,83199964,explicabo,82926631707,183,77.23
26336,48128265,cupiditate,49931040908,42,62.92
26337,97883389,dignissimos,88405533597,327,143.44
26338,22423221,esse,20118482444,191,89.34
26339,23627638,occaecati,34686489705,710,6.52
26340,30243055,in,56895225438,99,106.3
26341,33898472,ipsam,76777790107,302,173.2
26342,46457967,quo,40722412621,889,142.05
26343,20540581,voluptates,18053445250,636,134.11
26344,16965007,similique,30501049800,765,75.0
26345,88150517,nobis,74492219587,486,123.49
26346,86733444,non,73635924149,461,180.33
26347,29076030,eius,71279958392,714,71.38
26348,43538903,fuga,45798455622,355,44.57
26349,31023077,voluptates,58575812431,218,8.76
26350,23978599,blanditiis,19288879658,110,165.14
26351,59419535,aliquid,26771110653,709,41.84
26352,21863268,enim,93800791958,334,155.99
26353,83005530,quisquam,68580219002,116,190.3
26354,29649540,vero,68054217345,747,47.08
26355,62222209,officiis,35913619870,897,86.88
26356,25963228,voluptate,80188379682,931,147.42
26357,55362119,vero,32489040172,409,73.53
26358,25785032,culpa,20022516336,294,37.76
26359,37102925,placeat,55107583019,375,34.85
26360,94455825,ipsa,19529231024,292,147.64
26361,42671979,voluptas,59538934272,377,184.06
26362,56515072,asperiores,32217152391,536,170.99
26363,16320291,inventore,51724377035,679,82.73
26364,22055126,atque,50366190579,828,85.86
26365,74502815,sequi,62415991755,192,149.17
26366,63070049,maiores,41893594504,560,30.13
26367,33790674,labore,85467312767,393,91.88
26368,29091802,voluptatibus,98149549140,84,32.26
26369,54075776,laboriosam,94073387870,67,192.61
26370,89946981,id,92640951296,736,108.16
26371,42735073,beatae,98149549140,483,197.58
26372,22449917,sapiente,84680144637,442,24.12
26373,46923933,accusantium,11873079779,436,100.64
26374,77035371,perspiciatis,32796657398,945,132.52
26375,23383003,magni,77970957058,809,55.26
26376,19868592,dolorem,13854114371,469,81.28
26377,90818997,ex,94760260741,359,103.2
26378,31932498,doloribus,66914165378,931,20.57
26379,90566941,commodi,99514156385,605,5.88
26380,41944052,maxime,12518497231,408,31.98
26381,14358602,quibusdam,51852574334,806,34.62
26382,96246119,consectetur,28501085921,880,54.1
26383,90543582,repellendus,88990359617,13,167.56
26384,32927370,odit,36143777541,274,137.05
26385,49997911,quod,34323119213,324,11.55
26386,20342498,sed,64649372400,263,65.74
26387,33094423,nobis,76794331467,694,122.87
26388,17545589,nesciunt,80928927934,425,138.91
26389,34655757,voluptas,47844664398,55,175.78
26390,95986523,ut,83479448007,137,123.31
26391,53046980,vero,50188888320,37,28.13
26392,27098694,ratione,59609289088,551,68.28
26393,72209433,quibusdam,57667236301,280,42.35
26394,63593454,libero,71555485377,259,29.76
26395,35165049,commodi,96621928581,554,73.21
26396,26650864,commodi,48659193946,671,159.38
26397,69632907,earum,41350435036,755,51.06
26398,34655757,recusandae,58552212253,620,77.0
26399,29842247,vitae,40942799780,243,29.0
26400,37155738,veniam,29297902535,550,78.05
26401,26067132,doloribus,78613776813,36,100.11
26402,65622971,voluptate,26260215391,607,191.2
26403,34056191,eaque,33992290112,836,198.88
26404,57435508,architecto,97177553782,565,48.77
26405,11102914,nihil,15999876512,427,137.53
26406,37957001,dignissimos,77213575868,143,69.26
26407,62993155,autem,66688565692,919,189.73
26408,50666096,debitis,47884421073,91,165.16
26409,11632486,ipsam,20861849408,406,144.66
26410,23608063,quod,84380166814,312,73.81
26411,77230475,earum,81731495572,710,139.27
26412,85051215,ullam,74315226719,970,22.06
26413,15828898,nobis,14809236669,550,74.32
26414,63601134,illum,81748152756,939,145.75
26415,58663332,illum,32296217948,140,159.48
26416,69507145,voluptatem,22648712653,371,21.76
26417,97945380,numquam,24399708850,647,63.65
26418,11601255,omnis,44798715946,754,196.15
26419,75366489,voluptas,81600088204,446,71.51
26420,53134759,vel,15014242773,361,139.92
26421,40280267,nostrum,78508934357,836,69.01
26422,25000959,commodi,98903941759,352,8.61
26423,58945903,hic,87327803948,290,101.59
26424,41300909,quia,51345852083,513,97.5
26425,88948655,earum,26677731906,225,30.55
26426,38455052,a,59127498667,524,97.3
26427,69507145,perspiciatis,68375816945,941,71.77
26428,44747346,blanditiis,34331561588,154,158.16
26429,64885651,officia,90563917557,419,77.37
26430,61096558,deserunt,35670974499,675,79.02
26431,78940399,atque,71143513054,415,119.07
26432,54728769,quia,44970129785,309,80.62
26433,25300968,nulla,97535934184,46,152.42
26434,53045822,quas,99977521912,897,181.16
26435,94275712,nostrum,46633446804,164,198.27
26436,41389060,nihil,98060509337,918,51.39
26437,17403165,quo,42090448597,249,114.29
26438,58269244,pariatur,25888428885,180,97.28
26439,28833005,voluptatibus,66508909421,101,95.52
26440,47584272,illum,62125884078,564,181.06
26441,67827879,quidem,81628521592,671,158.81
26442,68410325,iste,91642015518,473,48.73
26443,70510452,laborum,39354648125,491,153.8
26444,44106191,dignissimos,86922425262,416,156.8
26445,12331739,eos,45944329588,759,46.95
26446,27197970,occaecati,66534607245,898,135.61
26447,39816983,explicabo,86791552977,43,89.96
26448,40280267,quos,51803596696,867,26.59
26449,71950955,tenetur,19842123349,791,154.94
26450,80862203,quia,64789261382,284,192.0
26451,42406070,odit,68833255584,298,106.01
26452,44476791,at,30072235755,558,129.9
26453,58323697,ad,59152466678,898,21.49
26454,79980512,quod,45933169789,943,25.74
26455,90766047,maiores,79470030183,920,127.8
26456,87409663,iusto,93273396498,93,148.88
26457,48514203,omnis,52283037190,986,97.35
26458,39813578,consequuntur,63903718366,964,186.06
26459,88012989,molestiae,34850638749,773,68.15
26460,84117322,eaque,45112184157,626,159.06
26461,76360981,possimus,99775898967,22,9.6
26462,38038226,laudantium,93341409760,615,86.38
26463,23979352,minus,94180150300,781,144.41
26464,69246825,magni,44508104964,338,184.53
26465,16986423,ratione,56773460354,692,105.34
26466,33997646,dolorum,21548511041,28,129.54
26467,28211890,possimus,16780627003,542,108.79
26468,67554223,eius,39354648125,76,45.74
26469,66977786,aperiam,11393594263,512,116.37
26470,41389714,placeat,18117995790,325,101.6
26471,83808934,quod,98398547393,548,25.87
26472,80385770,illo,12618923610,416,9.39
26473,47297791,ab,27663191626,1000,95.56
26474,58304005,tempora,60357797931,627,11.48
26475,44000087,quas,60584222584,37,144.99
26476,55070527,qui,31501965162,430,69.09
26477,69481740,aspernatur,23846093200,467,29.6
26478,39086688,officia,87764278660,544,92.34
26479,32212127,sint,72672090318,853,53.6
26480,43545600,consectetur,41693762436,321,85.86
26481,47635879,vitae,99311673395,478,20.26
26482,28144666,voluptas,94792951941,260,117.48
26483,47868237,ipsa,60366836954,615,115.4
26484,46714742,et,13507503434,315,145.13
26485,31761120,sint,23921628245,938,167.98
26486,82964917,perspiciatis,44559527688,256,160.78
26487,70832330,consequuntur,39204445257,339,127.7
26488,43356059,tempora,27663191626,731,60.97
26489,69801143,ipsum,58715040191,972,52.52
26490,94212234,distinctio,15095631419,742,184.93
26491,79969793,atque,67159077878,42,15.69
26492,52551036,atque,70132750836,295,102.5
26493,10177052,explicabo,13467901850,686,165.7
26494,59362887,eligendi,47619861285,663,136.17
26495,86872306,culpa,58740597637,892,175.76
26496,29836278,et,86087751329,892,118.3
26497,50775926,neque,16267506051,677,125.66
26498,50302658,consequatur,92432558148,360,188.14
26499,66063981,magni,76858792086,85,76.19
26500,46302393,molestias,39145520590,277,73.44
26501,70555019,asperiores,93257608420,872,58.44
26502,39601112,quidem,27041632766,74,135.43
26503,84218996,maxime,54173797500,422,56.25
26504,80055981,a,38109712960,179,106.95
26505,79244617,rem,94292021158,457,112.11
26506,44627693,et,45593695093,606,77.19
26507,86450394,porro,60154595348,640,153.71
26508,71883993,repellat,68866985366,138,21.67
26509,99366279,praesentium,91750380808,407,28.89
26510,17415056,nihil,88222174038,843,156.29
26511,13495336,aperiam,72106200060,101,156.58
26512,49459807,sunt,54316560375,387,105.38
26513,42235610,perferendis,78274543856,637,109.08
26514,37031723,itaque,78318756812,159,94.61
26515,22892809,dicta,68261993596,416,176.29
26516,27622980,sapiente,57196785424,293,136.12
26517,62129899,consequuntur,50649166223,187,122.6
26518,41535531,illum,91312206629,333,186.71
26519,76808243,modi,99059150202,669,98.79
26520,21992469,animi,46690724234,878,73.7
26521,50784497,officia,45048235345,91,94.73
26522,81127459,commodi,12071027345,677,138.72
26523,61540241,laboriosam,14752349087,165,46.36
26524,62710893,distinctio,20202686056,40,90.19
26525,43544014,placeat,35635714791,763,117.02
26526,42864997,nostrum,72888062354,979,5.29
26527,84708850,rem,57949915029,963,27.69
26528,62868421,dolore,53641309265,266,110.2
26529,22407327,quis,32086896364,173,124.68
26530,58783173,fuga,94672847424,591,150.18
26531,68024909,veniam,10161474810,709,28.54
26532,10992886,fuga,64430604846,531,79.68
26533,88150517,quisquam,32222107952,574,61.51
26534,89021821,et,77338717397,141,163.26
26535,13495336,ducimus,51492370592,123,103.59
26536,51750321,repellendus,67629523581,316,17.29
26537,47570761,mollitia,51107903215,557,47.94
26538,24986618,ab,25447601050,776,75.68
26539,66977786,ab,93736393986,125,160.06
26540,98567419,aspernatur,86020453068,849,156.29
26541,91602343,cumque,37510755409,200,9.26
26542,48357716,cupiditate,11325447529,642,114.36
26543,96978619,eveniet,73345411454,587,86.92
26544,50574158,beatae,22117890490,136,9.87
26545,83385153,eligendi,10351401914,951,168.37
26546,59632309,doloribus,56343474126,855,159.35
26547,80567923,quibusdam,47742444932,817,119.76
26548,63834177,enim,68406649232,774,17.28
26549,20953652,velit,29088000349,790,156.34
26550,56897536,nam,98398547393,273,7.63
26551,16036746,vitae,55715259612,239,99.87
26552,23196007,ipsum,88222174038,68,8.58
26553,46629314,quis,72836299672,378,20.21
26554,67007690,cumque,12930292378,978,86.19
26555,90968918,dignissimos,12074403862,619,58.88
26556,34769499,laborum,66051365336,71,9.79
26557,29614993,est,92952739522,229,86.72
26558,60005759,nostrum,14363656856,688,185.71
26559,89584401,aut,12930292378,363,126.89
26560,80492789,dicta,82081770492,163,54.48
26561,61180916,vero,10708936307,74,127.12
26562,69266032,recusandae,13594120473,145,6.47
26563,10042510,fugiat,49911921847,1000,39.34
26564,43915791,laborum,76654035479,499,118.08
26565,49695348,atque,86216649929,63,112.62
26566,61183195,laboriosam,59789964518,731,142.18
26567,24010223,excepturi,56491019447,200,143.95
26568,46632952,aspernatur,98790666248,828,95.88
26569,98147092,laudantium,53947106692,96,18.04
26570,22318051,voluptatem,44082215288,492,10.78
26571,38979873,vel,93983838527,294,30.07
26572,30278064,nisi,55086527554,419,69.59
26573,78610473,aliquid,66874059770,77,153.21
26574,41051778,odit,10639258043,107,149.2
26575,35808535,ratione,70598824430,823,55.17
26576,67294130,autem,63095011387,899,150.94
26577,64505322,autem,77047162551,536,138.19
26578,12924964,ut,47633715403,912,72.25
26579,46222978,ullam,59286699241,639,106.53
26580,57529182,pariatur,61393653125,234,165.31
26581,10042510,sunt,38001471185,28,161.11
26582,34994396,velit,48868618198,941,136.78
26583,36693630,debitis,37024982795,52,120.28
26584,74339504,nam,61844512834,686,192.14
26585,59727440,officiis,16627555438,530,86.07
26586,76449682,rem,62186189535,904,27.29
26587,34311925,quia,37335311593,567,122.64
26588,35491652,dolores,42233481661,603,197.13
26589,92506722,veritatis,89467909911,91,172.58
26590,62129899,soluta,76138179702,856,82.05
26591,61166778,sint,54072632163,111,109.64
26592,25533665,veritatis,18187101252,532,169.11
26593,18280994,voluptatibus,46270776239,505,189.77
26594,96181332,ad,85426722569,359,66.62
26595,79367420,modi,37677665701,828,29.03
26596,43538349,molestias,97851473635,371,152.25
26597,90325892,labore,43800780319,513,128.64
26598,71150787,laboriosam,35655945662,913,118.98
26599,55174068,quis,89873401521,326,186.04
26600,48635358,quasi,76739977521,616,148.81
26601,35187516,harum,34211560347,374,55.6
26602,31000362,maiores,87592471097,63,23.75
26603,66300808,quas,32539287369,515,117.54
26604,47213789,natus,66534607245,75,29.66
26605,90717407,ipsam,55175957158,899,123.27
26606,84612139,sunt,94983299612,623,76.85
26607,45370399,non,44174470069,252,173.44
26608,22574212,nemo,57838513548,479,94.61
26609,82441235,similique,25032553237,742,74.97
26610,48878101,eos,47052888713,277,81.88
26611,88850504,inventore,58435428103,413,19.35
26612,78340455,accusamus,37138439370,834,79.53
26613,78236927,earum,26996134627,65,104.77
26614,95974306,magnam,10394353219,355,71.54
26615,84997329,hic,54192739226,475,82.17
26616,86717074,voluptatem,96732775110,183,64.55
26617,58316545,soluta,38636346807,488,111.03
26618,50424838,fugiat,39029022470,94,144.02
26619,83199964,voluptatum,48939627692,121,155.97
26620,58964318,nihil,81386017984,775,20.7
26621,62214546,mollitia,81628521592,554,33.72
26622,69399600,non,87964433655,766,31.69
26623,27849818,dolorum,57898086669,239,137.32
26624,29500708,voluptatibus,12921501066,702,25.69
26625,41814884,porro,39937156719,532,76.24
26626,77243125,magnam,63109944457,666,102.73
26627,26883970,possimus,65755056028,634,53.61
26628,23043900,eveniet,48134840734,965,99.49
26629,27123914,tempora,45085642227,966,117.08
26630,13550383,id,92529171624,457,46.58
26631,39427090,aperiam,56901539058,892,49.18
26632,12579987,id,88433370940,569,39.66
26633,20540581,fugiat,56994893432,46,135.39
26634,23383003,ut,26349102486,524,102.59
