dni_persona,num_colegiatura,especializacion
21511522,VET-936672,Oncología
30937053,VET-532399,Cardiología
96822160,VET-730686,Dermatología
64816411,VET-492878,Dermatología
33243463,VET-199094,Cardiología
56646705,VET-129286,Medicina General
32049928,VET-058695,Cirugía
73620396,VET-101269,Cardiología
14881017,VET-081682,Cardiología
32324872,VET-221735,Medicina General
11588350,VET-289399,Oncología
60631329,VET-714238,Cardiología
43920842,VET-214160,Cardiología
53446227,VET-545491,Cardiología
15498039,VET-523678,Medicina General
29557187,VET-899550,Oncología
61076448,VET-975875,Cirugía
29239558,VET-291867,Cirugía
89303763,VET-972166,Medicina General
30071950,VET-695572,Medicina General
64441705,VET-838180,Cardiología
71323029,VET-613428,Cardiología
22945607,VET-952684,Dermatología
54930845,VET-049686,Cirugía
60408612,VET-601898,Medicina General
46346301,VET-549496,Cardiología
16637719,VET-465373,Cardiología
91733110,VET-642909,Oncología
23358909,VET-309864,Oncología
48126880,VET-370297,Cirugía
73228621,VET-257852,Oncología
15957330,VET-743827,Medicina General
92018895,VET-220774,Dermatología
73992012,VET-178469,Medicina General
43786284,VET-041847,Medicina General
50011503,VET-868217,Medicina General
98082210,VET-363976,Dermatología
52047970,VET-672019,Dermatología
82015768,VET-020547,Cirugía
23183205,VET-554647,Medicina General
21261862,VET-848808,Cirugía
24025910,VET-571133,Oncología
35960701,VET-376062,Cirugía
35283483,VET-212338,Cardiología
13457712,VET-169632,Cardiología
75137963,VET-762569,Medicina General
82541036,VET-075711,Cardiología
46323728,VET-851169,Cirugía
64626944,VET-098282,Cirugía
39225150,VET-362163,Oncología
32726646,VET-370636,Dermatología
12296547,VET-865508,Cirugía
15763461,VET-240270,Medicina General
78450052,VET-550616,Cardiología
42192260,VET-733383,Cirugía
25702440,VET-264658,Medicina General
90049626,VET-554752,Oncología
51406826,VET-197501,Cirugía
55982193,VET-090775,Medicina General
78185983,VET-192562,Cardiología
11453656,VET-100475,Cirugía
96241812,VET-648575,Cardiología
58767516,VET-338475,Medicina General
10723948,VET-601545,Cirugía
70125979,VET-428360,Medicina General
89077485,VET-227941,Medicina General
76165398,VET-072460,Dermatología
42805248,VET-057372,Oncología
63274220,VET-785698,Dermatología
36596914,VET-569263,Oncología
98157719,VET-482984,Cirugía
59711894,VET-585775,Oncología
68957996,VET-924098,Oncología
32932128,VET-426046,Cardiología
38357775,VET-413872,Oncología
80806919,VET-379974,Cardiología
70912857,VET-772607,Dermatología
42641360,VET-557738,Cardiología
70425938,VET-247006,Dermatología
76767806,VET-302161,Cardiología
72095138,VET-307236,Cirugía
44122836,VET-920300,Oncología
77558212,VET-720610,Dermatología
72364855,VET-669360,Cardiología
42913495,VET-609674,Oncología
50151909,VET-148686,Cardiología
71566612,VET-689864,Dermatología
26521178,VET-144783,Dermatología
60892934,VET-920976,Dermatología
62336896,VET-937006,Cirugía
97608305,VET-488927,Cardiología
92633767,VET-394395,Oncología
25341653,VET-119176,Oncología
54037518,VET-828264,Dermatología
34448746,VET-775931,Oncología
11224656,VET-212331,Oncología
90209759,VET-773066,Medicina General
30334182,VET-243540,Medicina General
39351234,VET-088239,Dermatología
58118052,VET-669174,Oncología
70305706,VET-974637,Cardiología
44869989,VET-571192,Cirugía
58020155,VET-301100,Cardiología
78466648,VET-196728,Cirugía
74214766,VET-605026,Medicina General
76509373,VET-886039,Dermatología
26649548,VET-781925,Medicina General
36680844,VET-896988,Medicina General
71827018,VET-469874,Dermatología
45263451,VET-933725,Medicina General
12927643,VET-762427,Dermatología
30292528,VET-001995,Medicina General
32175276,VET-286871,Medicina General
52637424,VET-364180,Dermatología
21581294,VET-175285,Cardiología
38248287,VET-303347,Cardiología
86862481,VET-864940,Oncología
19921028,VET-251788,Medicina General
21735018,VET-167923,Oncología
62284683,VET-719036,Cardiología
93372115,VET-372218,Oncología
57345284,VET-931139,Medicina General
92139927,VET-400677,Cardiología
55770866,VET-546197,Cirugía
60382640,VET-587841,Cirugía
55503175,VET-996843,Cardiología
80510648,VET-223393,Dermatología
49576675,VET-106402,Cardiología
37239583,VET-624016,Cirugía
26733998,VET-139328,Cirugía
65800975,VET-108583,Medicina General
57997264,VET-483666,Cirugía
16332797,VET-689282,Dermatología
38620607,VET-432505,Cardiología
17564086,VET-849611,Dermatología
88348369,VET-817358,Dermatología
76246672,VET-756435,Cardiología
69652342,VET-975248,Cardiología
66488648,VET-286524,Cirugía
33274255,VET-473542,Oncología
78397176,VET-949371,Dermatología
88672716,VET-660478,Cardiología
15594469,VET-860246,Medicina General
97951246,VET-879467,Medicina General
76433419,VET-765302,Dermatología
32476202,VET-047247,Cirugía
73182486,VET-494370,Oncología
83797146,VET-315197,Medicina General
37878769,VET-490979,Cardiología
77455357,VET-448967,Dermatología
21205797,VET-893602,Cardiología
26097947,VET-052481,Cirugía
50329467,VET-546347,Oncología
88572367,VET-965733,Cirugía
28372250,VET-409672,Cirugía
46930741,VET-992123,Oncología
95271972,VET-560455,Oncología
13554466,VET-224123,Dermatología
48664468,VET-202370,Cirugía
95132043,VET-705411,Cardiología
20147879,VET-491144,Medicina General
14307701,VET-154522,Medicina General
57067613,VET-690820,Dermatología
43822397,VET-608890,Medicina General
73348762,VET-380869,Cardiología
70428311,VET-080877,Dermatología
78599877,VET-521916,Cirugía
31378666,VET-203356,Medicina General
35453409,VET-463345,Medicina General
30268365,VET-047496,Cirugía
73838406,VET-713325,Cirugía
15047110,VET-342281,Cirugía
32242309,VET-714978,Cirugía
56555194,VET-640099,Dermatología
57590835,VET-417986,Medicina General
10486795,VET-776583,Cirugía
81458775,VET-999248,Cardiología
24479830,VET-793359,Cardiología
39771398,VET-400495,Cirugía
81295618,VET-056579,Cardiología
71785784,VET-926639,Cardiología
42539663,VET-963946,Cirugía
68358989,VET-542357,Oncología
10446334,VET-623157,Cardiología
93415832,VET-476111,Cardiología
89303762,VET-126712,Dermatología
64996706,VET-146707,Cirugía
27251906,VET-162300,Dermatología
41956512,VET-944813,Oncología
23306066,VET-997591,Oncología
86734055,VET-086038,Cardiología
96512181,VET-114071,Medicina General
14400882,VET-416338,Cardiología
24252517,VET-793189,Cardiología
33735436,VET-035092,Dermatología
62895802,VET-592003,Oncología
85834550,VET-181752,Cardiología
50868868,VET-290170,Oncología
62461391,VET-560772,Dermatología
82553780,VET-575021,Cardiología
36125221,VET-114537,Cirugía
20937624,VET-641027,Oncología
39554373,VET-716472,Medicina General
99981807,VET-134785,Oncología
62171817,VET-038665,Dermatología
57029299,VET-577127,Cardiología
32230679,VET-458635,Oncología
73383769,VET-105787,Medicina General
50092056,VET-214575,Cardiología
92891834,VET-074914,Cirugía
74385217,VET-155632,Medicina General
43580373,VET-214710,Oncología
39131997,VET-644662,Oncología
35961908,VET-184053,Dermatología
92964279,VET-379046,Cardiología
25247529,VET-873322,Oncología
26141192,VET-240992,Dermatología
98524750,VET-864221,Oncología
64721526,VET-274537,Oncología
80460518,VET-701265,Medicina General
19260943,VET-040728,Oncología
99106451,VET-813621,Cirugía
34241723,VET-592843,Cirugía
81386362,VET-306753,Oncología
65057742,VET-051001,Cardiología
78255182,VET-247350,Cirugía
18874783,VET-439046,Oncología
47783584,VET-586571,Oncología
28093508,VET-932590,Cardiología
60781740,VET-688820,Medicina General
25031362,VET-553794,Medicina General
94275487,VET-905790,Dermatología
42038038,VET-699744,Cirugía
43010448,VET-526934,Dermatología
12393815,VET-657560,Medicina General
88878191,VET-302359,Medicina General
76500123,VET-760875,Dermatología
55814914,VET-902482,Oncología
43656797,VET-958408,Cardiología
84936448,VET-515918,Cardiología
13406494,VET-206627,Cardiología
81852549,VET-555461,Cardiología
74360541,VET-316172,Medicina General
45233917,VET-744206,Medicina General
32875957,VET-122221,Dermatología
21747503,VET-479796,Medicina General
63420423,VET-906873,Oncología
26419328,VET-512927,Cardiología
48296517,VET-869856,Cirugía
70478985,VET-947521,Oncología
41418368,VET-356656,Cardiología
25026766,VET-940830,Dermatología
78365591,VET-939561,Dermatología
49519746,VET-728086,Dermatología
23642315,VET-173107,Dermatología
51553109,VET-407000,Cirugía
90609598,VET-190694,Cirugía
96600605,VET-022834,Oncología
68886310,VET-200191,Cardiología
32396890,VET-113879,Dermatología
59225959,VET-987312,Medicina General
70990011,VET-765165,Dermatología
79893784,VET-373869,Oncología
91508675,VET-392286,Oncología
68258307,VET-722902,Medicina General
50817981,VET-243420,Dermatología
41675020,VET-265191,Medicina General
74391212,VET-565503,Oncología
41805632,VET-062489,Cardiología
27532365,VET-757289,Cirugía
16720540,VET-396639,Cardiología
25955284,VET-005468,Cardiología
32502416,VET-838663,Cirugía
63160088,VET-973836,Dermatología
47511769,VET-153566,Dermatología
40566113,VET-626959,Cirugía
35101916,VET-043256,Cardiología
88670797,VET-793641,Medicina General
59570794,VET-587119,Medicina General
60092084,VET-033090,Oncología
50716611,VET-990859,Medicina General
93202814,VET-377560,Cirugía
60364547,VET-545105,Cirugía
48820629,VET-387191,Cirugía
53458192,VET-149515,Cardiología
50633979,VET-090130,Dermatología
65008340,VET-009852,Oncología
12978667,VET-357997,Medicina General
36442569,VET-864065,Cardiología
66757823,VET-827925,Oncología
11580337,VET-787752,Cardiología
16397392,VET-021349,Medicina General
72725022,VET-617101,Medicina General
14979646,VET-042790,Oncología
82669881,VET-089816,Dermatología
37665804,VET-747647,Cardiología
17429300,VET-177511,Cirugía
76582155,VET-287538,Oncología
44890006,VET-226052,Medicina General
46639372,VET-809901,Dermatología
63965948,VET-694721,Dermatología
19994101,VET-299797,Medicina General
58095588,VET-828009,Medicina General
17690158,VET-430229,Cirugía
98223016,VET-057496,Cardiología
35495788,VET-502975,Cardiología
45758309,VET-560254,Cardiología
43805566,VET-843781,Dermatología
75940039,VET-201318,Cirugía
46485370,VET-957912,Oncología
67167940,VET-172808,Oncología
73432395,VET-606482,Dermatología
77120214,VET-454995,Dermatología
56706028,VET-474717,Medicina General
54108692,VET-860116,Oncología
42305999,VET-536784,Cirugía
82198069,VET-194051,Cardiología
52936604,VET-159998,Cirugía
77046006,VET-316382,Cardiología
85039242,VET-435550,Oncología
77399743,VET-441174,Oncología
41433545,VET-196297,Cirugía
12776263,VET-182270,Cardiología
16730625,VET-668551,Dermatología
42527945,VET-026732,Dermatología
89669221,VET-520500,Dermatología
96270037,VET-228899,Cirugía
96942998,VET-252683,Oncología
80954672,VET-426171,Medicina General
14813566,VET-969035,Medicina General
86389408,VET-404880,Cirugía
48266555,VET-537140,Dermatología
79549953,VET-412099,Medicina General
99856233,VET-208501,Cirugía
18283011,VET-717602,Oncología
45102765,VET-245075,Dermatología
68158211,VET-463957,Dermatología
25978888,VET-575357,Cardiología
48150656,VET-698121,Medicina General
55358887,VET-529484,Oncología
67905268,VET-834015,Dermatología
51018860,VET-484716,Cirugía
92976586,VET-932732,Cardiología
45681369,VET-817483,Medicina General
64096681,VET-359208,Dermatología
95304543,VET-970952,Dermatología
93217067,VET-283019,Cirugía
29630585,VET-426885,Dermatología
38423142,VET-409128,Cardiología
51722139,VET-850338,Medicina General
13701744,VET-798288,Cirugía
92749745,VET-836478,Oncología
36154462,VET-015898,Cirugía
68333819,VET-475714,Cirugía
59095849,VET-105672,Cardiología
84374122,VET-555066,Cirugía
78832079,VET-711918,Cardiología
53268903,VET-374021,Dermatología
34864395,VET-619253,Cardiología
68688268,VET-896019,Cirugía
53551378,VET-337430,Cardiología
82230340,VET-355688,Dermatología
49022173,VET-216357,Oncología
91143145,VET-335086,Dermatología
38317732,VET-494753,Cardiología
38265401,VET-082690,Cirugía
68765291,VET-893933,Cardiología
11782008,VET-466305,Cirugía
84764316,VET-118355,Oncología
42671042,VET-535477,Cirugía
25666198,VET-502305,Oncología
96234806,VET-888865,Medicina General
11945964,VET-177221,Cirugía
37952238,VET-327791,Oncología
77806866,VET-245724,Cirugía
39551808,VET-710649,Dermatología
60077326,VET-184795,Cardiología
97209919,VET-057234,Oncología
69644070,VET-102567,Cirugía
33013841,VET-002640,Oncología
15881258,VET-926353,Medicina General
45071531,VET-908862,Cirugía
79037733,VET-408930,Dermatología
60513272,VET-481380,Oncología
73472240,VET-340284,Oncología
61049107,VET-789943,Cirugía
33958855,VET-909356,Cirugía
64633302,VET-802800,Oncología
96061898,VET-105443,Medicina General
75450512,VET-302821,Medicina General
53296764,VET-106864,Dermatología
48971456,VET-666880,Cardiología
53427722,VET-578461,Dermatología
18451526,VET-359597,Cirugía
57531641,VET-527076,Medicina General
70230538,VET-812232,Dermatología
58728060,VET-050976,Oncología
35731983,VET-300428,Dermatología
23913285,VET-660716,Medicina General
24929388,VET-772389,Cardiología
37930598,VET-021833,Medicina General
10836853,VET-724301,Cardiología
24575123,VET-413778,Cirugía
60026715,VET-841994,Cirugía
21280673,VET-390901,Oncología
35539816,VET-755616,Medicina General
59438547,VET-528407,Cirugía
14562849,VET-964147,Cardiología
19160978,VET-191396,Cardiología
79098544,VET-671123,Cirugía
70634524,VET-150904,Cardiología
39783006,VET-126077,Oncología
82566985,VET-493302,Dermatología
67108419,VET-243992,Cardiología
73380646,VET-564085,Oncología
35844807,VET-670183,Dermatología
46321427,VET-245546,Dermatología
67443333,VET-840723,Dermatología
36577811,VET-365686,Medicina General
73321397,VET-562629,Oncología
19538244,VET-219833,Dermatología
36669247,VET-151336,Dermatología
58550231,VET-579448,Cardiología
51829836,VET-552729,Cirugía
45272060,VET-343685,Cardiología
57354885,VET-066360,Cirugía
30099639,VET-689644,Dermatología
51644528,VET-742731,Cardiología
89475257,VET-480586,Medicina General
61403875,VET-732704,Cardiología
81448152,VET-992141,Cardiología
73788788,VET-087692,Cirugía
46157580,VET-690845,Cirugía
68342311,VET-964288,Dermatología
78157715,VET-919995,Medicina General
23382158,VET-190113,Medicina General
51767240,VET-175497,Cirugía
84714773,VET-847410,Medicina General
88996763,VET-365259,Cirugía
16248591,VET-883061,Oncología
56862374,VET-711720,Oncología
63422246,VET-807382,Medicina General
20745650,VET-173595,Oncología
61962732,VET-991684,Medicina General
74160360,VET-871247,Oncología
53871952,VET-338415,Cirugía
19372329,VET-990509,Cirugía
57425756,VET-155780,Cardiología
85654109,VET-791616,Dermatología
40598247,VET-368813,Dermatología
96991225,VET-181468,Dermatología
35776516,VET-896323,Medicina General
17059698,VET-923483,Oncología
87365510,VET-225416,Medicina General
34182250,VET-662912,Cardiología
47136361,VET-976143,Oncología
86489563,VET-997458,Oncología
11096539,VET-574906,Oncología
29402718,VET-559601,Medicina General
34149595,VET-132285,Dermatología
35726152,VET-145063,Oncología
54312487,VET-179999,Dermatología
64451821,VET-951985,Cardiología
68903690,VET-526631,Oncología
88780176,VET-709181,Dermatología
42403190,VET-267776,Dermatología
37852818,VET-862263,Cardiología
80171358,VET-237149,Medicina General
69380176,VET-242349,Dermatología
27643843,VET-231410,Cirugía
61645742,VET-818905,Cirugía
38699583,VET-277933,Dermatología
24767850,VET-773410,Oncología
44733345,VET-354451,Cardiología
91108706,VET-707788,Cardiología
86742777,VET-594200,Medicina General
72305209,VET-159728,Cirugía
92708733,VET-473678,Dermatología
37108811,VET-340520,Cirugía
10848200,VET-234263,Oncología
16227394,VET-907811,Oncología
72118419,VET-702435,Cirugía
48963844,VET-871789,Medicina General
62278244,VET-621739,Oncología
89812420,VET-878488,Oncología
42635514,VET-590931,Oncología
